system:index,CLOUD_COVER,CLOUD_COVER_LAND,EARTH_SUN_DISTANCE,ESPA_VERSION,GEOMETRIC_RMSE_MODEL,GEOMETRIC_RMSE_MODEL_X,GEOMETRIC_RMSE_MODEL_Y,IMAGE_QUALITY,LANDSAT_ID,LEVEL1_PRODUCTION_DATE,PIXEL_QA_VERSION,SATELLITE,SENSING_TIME,SOLAR_AZIMUTH_ANGLE,SOLAR_ZENITH_ANGLE,SR_APP_VERSION,WRS_PATH,WRS_ROW,system:asset_size,system:band_names,system:bands,system:footprint,system:id,system:time_start,system:version,.geo
2_LT05_227062_19950604,16.0,16.0,1.014484,2_19_0c,5.036,3.37,3.742,9.0,LT05_L1TP_227062_19950604_20170109_01_T1,1.483941961E12,generate_pixel_qa_1.5.0,LANDSAT_5,1995-06-04T12:54:53.4060500Z,55.074329,46.701134,LEDAPS_3.2.0,227.0,62.0,268876385,"[Blue, Green, Red, NIR, SWIR1, SWIR2, pixel_qa]",<Element>,"LinearRing(-53.436502780205075,-2.204011553848308, -53.580749565753116,-2.1833104097518965, -54.00703297898229,-2.1220580426610467, -54.45659561118291,-2.0573492665756903, -54.99051790824242,-1.9803312122547512, -55.005487000292895,-1.9781981946813612, -55.00980093225501,-1.9802078044756632, -55.019247592375095,-2.024184919328103, -55.18135409798629,-2.7893786246126204, -55.34336246693003,-3.554678189293935, -55.349788588910286,-3.585076036533724, -55.352569762846194,-3.5991801262359018, -55.35154593133491,-3.6029253464108697, -53.70727596897657,-3.839642690333661, -53.70512951999717,-3.8305575279917767, -53.703008111913874,-3.820791583035196, -53.690938066181374,-3.763545635950351, -53.57999300648078,-3.2356487028583296, -53.56884939289157,-3.182509684884204, -53.46781548165165,-2.7010555669239578, -53.366352485270845,-2.2184007665065146, -53.36636302614182,-2.2140794035747087, -53.436502780205075,-2.204011553848308)",LANDSAT/LT05/C01/T1_SR/LT05_227062_19950604,8.02270493406E11,1521902337668721,"{""type"":""Polygon"",""coordinates"":[[[-53.436502780205075,-2.204011553848308],[-53.580749565753116,-2.1833104097518965],[-54.00703297898229,-2.1220580426610467],[-54.45659561118291,-2.0573492665756903],[-54.99051790824242,-1.9803312122547512],[-55.005487000292895,-1.9781981946813612],[-55.00980093225501,-1.9802078044756632],[-55.019247592375095,-2.024184919328103],[-55.18135409798629,-2.7893786246126204],[-55.34336246693003,-3.554678189293935],[-55.349788588910286,-3.585076036533724],[-55.352569762846194,-3.5991801262359018],[-55.35154593133491,-3.6029253464108697],[-53.70727596897657,-3.839642690333661],[-53.70512951999717,-3.8305575279917767],[-53.703008111913874,-3.820791583035196],[-53.690938066181374,-3.763545635950351],[-53.57999300648078,-3.2356487028583296],[-53.56884939289157,-3.182509684884204],[-53.46781548165165,-2.7010555669239578],[-53.366352485270845,-2.2184007665065146],[-53.36636302614182,-2.2140794035747087],[-53.436502780205075,-2.204011553848308]]]}"
2_LT05_227062_19950807,15.0,15.0,1.014145,2_19_0c,6.01,2.458,5.484,9.0,LT05_L1TP_227062_19950807_20170108_01_T1,1.48388992E12,generate_pixel_qa_1.5.0,LANDSAT_5,1995-08-07T12:52:00.1690000Z,63.958965,46.536232,LEDAPS_3.2.0,227.0,62.0,322134259,"[Blue, Green, Red, NIR, SWIR1, SWIR2, pixel_qa]",<Element>,"LinearRing(-53.404476744243745,-2.2663793926198355, -53.39516079283924,-2.2219313952132893, -53.39302654638589,-2.2113729097477646, -53.39303560817539,-2.2076287023866676, -53.46698295033822,-2.1970020033026514, -54.044500054700876,-2.1139898119079676, -54.588693840724886,-2.035590560416492, -55.039118841120484,-1.9705583617420097, -55.04094122414663,-1.9705604960160035, -55.04489235063365,-1.9722697495487034, -55.05055295074798,-1.9984533829813946, -55.20625918320879,-2.732855190080233, -55.36187512140234,-3.46735321045002, -55.378479110912636,-3.5457882708318613, -55.387742068504004,-3.5902460169742074, -55.38639861835779,-3.5939376497753757, -55.303622405756116,-3.605931582776161, -53.732776887187796,-3.831845200332489, -53.60616454019777,-3.228150837802387, -53.50539707165506,-2.7472191035828954, -53.404476744243745,-2.2663793926198355)",LANDSAT/LT05/C01/T1_SR/LT05_227062_19950807,8.07799920169E11,1521902339892566,"{""type"":""Polygon"",""coordinates"":[[[-53.404476744243745,-2.2663793926198355],[-53.39516079283924,-2.2219313952132893],[-53.39302654638589,-2.2113729097477646],[-53.39303560817539,-2.2076287023866676],[-53.46698295033822,-2.1970020033026514],[-54.044500054700876,-2.1139898119079676],[-54.588693840724886,-2.035590560416492],[-55.039118841120484,-1.9705583617420097],[-55.04094122414663,-1.9705604960160035],[-55.04489235063365,-1.9722697495487034],[-55.05055295074798,-1.9984533829813946],[-55.20625918320879,-2.732855190080233],[-55.36187512140234,-3.46735321045002],[-55.378479110912636,-3.5457882708318613],[-55.387742068504004,-3.5902460169742074],[-55.38639861835779,-3.5939376497753757],[-55.303622405756116,-3.605931582776161],[-53.732776887187796,-3.831845200332489],[-53.60616454019777,-3.228150837802387],[-53.50539707165506,-2.7472191035828954],[-53.404476744243745,-2.2663793926198355]]]}"
2_LT05_227062_19951010,12.0,12.0,0.9986,2_19_0c,4.906,3.252,3.673,9.0,LT05_L1TP_227062_19951010_20170106_01_T1,1.483692039E12,generate_pixel_qa_1.5.0,LANDSAT_5,1995-10-10T12:48:51.2380190Z,96.888725,39.013535,LEDAPS_3.2.0,227.0,62.0,308095300,"[Blue, Green, Red, NIR, SWIR1, SWIR2, pixel_qa]",<Element>,"LinearRing(-53.436811719647764,-2.2577910951188813, -53.427494308539174,-2.213068769006269, -53.42575201729408,-2.2035951437854755, -53.42526123252077,-2.199052476966549, -53.50661763176626,-2.187388600676652, -54.04206293941427,-2.110569430790616, -54.58249874820474,-2.032869521959489, -55.06003958162547,-1.9640595643858927, -55.06511783672519,-1.965769292255984, -55.234670272922045,-2.767079427776236, -55.4048875106008,-3.5721139493635174, -55.40770795211074,-3.586412356071798, -55.40667688229324,-3.59018496275804, -53.765731552159345,-3.8263772239797005, -53.758151851129234,-3.790652572435332, -53.61491357654187,-3.107342074037664, -53.5313711054621,-2.708689846631258, -53.44772391577535,-2.310100253786084, -53.436811719647764,-2.2577910951188813)",LANDSAT/LT05/C01/T1_SR/LT05_227062_19951010,8.13329331238E11,1521902341917779,"{""type"":""Polygon"",""coordinates"":[[[-53.436811719647764,-2.2577910951188813],[-53.427494308539174,-2.213068769006269],[-53.42575201729408,-2.2035951437854755],[-53.42526123252077,-2.199052476966549],[-53.50661763176626,-2.187388600676652],[-54.04206293941427,-2.110569430790616],[-54.58249874820474,-2.032869521959489],[-55.06003958162547,-1.9640595643858927],[-55.06511783672519,-1.965769292255984],[-55.234670272922045,-2.767079427776236],[-55.4048875106008,-3.5721139493635174],[-55.40770795211074,-3.586412356071798],[-55.40667688229324,-3.59018496275804],[-53.765731552159345,-3.8263772239797005],[-53.758151851129234,-3.790652572435332],[-53.61491357654187,-3.107342074037664],[-53.5313711054621,-2.708689846631258],[-53.44772391577535,-2.310100253786084],[-53.436811719647764,-2.2577910951188813]]]}"
