system:index,CLOUD_COVER,CLOUD_COVER_LAND,EARTH_SUN_DISTANCE,ESPA_VERSION,GEOMETRIC_RMSE_MODEL,GEOMETRIC_RMSE_MODEL_X,GEOMETRIC_RMSE_MODEL_Y,IMAGE_QUALITY,LANDSAT_ID,LEVEL1_PRODUCTION_DATE,PIXEL_QA_VERSION,SATELLITE,SENSING_TIME,SOLAR_AZIMUTH_ANGLE,SOLAR_ZENITH_ANGLE,SR_APP_VERSION,WRS_PATH,WRS_ROW,system:asset_size,system:band_names,system:bands,system:footprint,system:id,system:time_start,system:version,.geo
1_2_LE07_227061_20040908,8.0,8.0,1.00731,2_19_0c,5.276,2.561,4.613,9.0,LE07_L1TP_227061_20040908_20170119_01_T1,1.484796152E12,generate_pixel_qa_1.5.0,LANDSAT_7,2004-09-08T13:36:30.1390869Z,76.617538,30.163391,LEDAPS_3.2.0,227.0,61.0,290988520,"[Blue, Green, Red, NIR, SWIR1, SWIR2, pixel_qa]",<Element>,"LinearRing(-55.09486156620063,-2.146365314306492, -55.04437516201379,-2.153625343931366, -53.44924082609464,-2.381392965485961, -53.44675797312039,-2.377877526982698, -53.43875539660333,-2.342858151496148, -53.34366859863453,-1.8959596236883072, -53.20247204601322,-1.230523383138476, -53.150591436774405,-0.9851012223820528, -53.10266673475923,-0.7575654825660999, -53.10213385191243,-0.7499593379372137, -53.10185912417001,-0.7414346259313882, -53.137848669026404,-0.7362914086478459, -54.01965888464765,-0.6105433752777402, -54.744585122860826,-0.5070239774060413, -54.74743599206231,-0.5070249845085169, -54.871102882296206,-1.0850010935741456, -54.98518870585925,-1.6188981625944965, -55.083884545687376,-2.083127658170074, -55.095150653647586,-2.1366123549839022, -55.09486156620063,-2.146365314306492)",LANDSAT/LE07/C01/T1_SR/LE07_227061_20040908,1.09465059014E12,1522995836005312,"{""type"":""Polygon"",""coordinates"":[[[-55.09486156620063,-2.146365314306492],[-55.04437516201379,-2.153625343931366],[-53.44924082609464,-2.381392965485961],[-53.44675797312039,-2.377877526982698],[-53.43875539660333,-2.342858151496148],[-53.34366859863453,-1.8959596236883072],[-53.20247204601322,-1.230523383138476],[-53.150591436774405,-0.9851012223820528],[-53.10266673475923,-0.7575654825660999],[-53.10213385191243,-0.7499593379372137],[-53.10185912417001,-0.7414346259313882],[-53.137848669026404,-0.7362914086478459],[-54.01965888464765,-0.6105433752777402],[-54.744585122860826,-0.5070239774060413],[-54.74743599206231,-0.5070249845085169],[-54.871102882296206,-1.0850010935741456],[-54.98518870585925,-1.6188981625944965],[-55.083884545687376,-2.083127658170074],[-55.095150653647586,-2.1366123549839022],[-55.09486156620063,-2.146365314306492]]]}"
2_LT05_227061_20040831,7.0,7.0,1.009286,2_19_0c,4.275,3.17,2.868,9.0,LT05_L1TP_227061_20040831_20161130_01_T1,1.480499249E12,generate_pixel_qa_1.5.0,LANDSAT_5,2004-08-31T13:31:15.7290440Z,71.980606,32.731586,LEDAPS_3.2.0,227.0,61.0,327418606,"[Blue, Green, Red, NIR, SWIR1, SWIR2, pixel_qa]",<Element>,"LinearRing(-55.090866873965,-2.1111060495463083, -55.090864685927954,-2.1129394862978916, -55.07579962067278,-2.1192554824567646, -53.38910182363754,-2.3665294631050324, -53.363061665055234,-2.2451487200292983, -53.31301677717546,-2.010293270257287, -53.27302691126174,-1.8224103171945305, -53.14464179510882,-1.2182539945257311, -53.12848590345978,-1.1423470346460596, -53.07670833326741,-0.8986361795200447, -53.0491299657066,-0.7683568345512466, -53.048688243273666,-0.7652235207368088, -53.07225462262503,-0.7595981448799218, -53.72744343114626,-0.6635732742049185, -54.748182836136046,-0.5139072205869509, -54.750449307386354,-0.5233745500518758, -54.76145290938046,-0.5745032378558796, -54.92440348021921,-1.333357546383559, -55.08779256922186,-2.0955423413446312, -55.090866873965,-2.1111060495463083)",LANDSAT/LT05/C01/T1_SR/LT05_227061_20040831,1.09395907573E12,1521902229887881,"{""type"":""Polygon"",""coordinates"":[[[-55.090866873965,-2.1111060495463083],[-55.090864685927954,-2.1129394862978916],[-55.07579962067278,-2.1192554824567646],[-53.38910182363754,-2.3665294631050324],[-53.363061665055234,-2.2451487200292983],[-53.31301677717546,-2.010293270257287],[-53.27302691126174,-1.8224103171945305],[-53.14464179510882,-1.2182539945257311],[-53.12848590345978,-1.1423470346460596],[-53.07670833326741,-0.8986361795200447],[-53.0491299657066,-0.7683568345512466],[-53.048688243273666,-0.7652235207368088],[-53.07225462262503,-0.7595981448799218],[-53.72744343114626,-0.6635732742049185],[-54.748182836136046,-0.5139072205869509],[-54.750449307386354,-0.5233745500518758],[-54.76145290938046,-0.5745032378558796],[-54.92440348021921,-1.333357546383559],[-55.08779256922186,-2.0955423413446312],[-55.090866873965,-2.1111060495463083]]]}"
2_LT05_227061_20041002,9.0,9.0,1.000696,2_19_0c,4.607,3.269,3.246,9.0,LT05_L1TP_227061_20041002_20161129_01_T1,1.48045211E12,generate_pixel_qa_1.5.0,LANDSAT_5,2004-10-02T13:32:02.2890630Z,95.392708,28.457253,LEDAPS_3.2.0,227.0,61.0,347645415,"[Blue, Green, Red, NIR, SWIR1, SWIR2, pixel_qa]",<Element>,"LinearRing(-54.76346524389442,-0.5273714386973758, -54.76577740168176,-0.5273722315772932, -54.9264716609149,-1.2759922309534968, -55.08836000957208,-2.0314342952695745, -55.09818171270006,-2.0774483351384063, -55.10757123362119,-2.121887629630107, -55.10756879263856,-2.1238627310609064, -55.091869000855965,-2.1302749334685895, -53.39352214550065,-2.378676754439679, -53.39155879809285,-2.36982333673885, -53.34551172587549,-2.154365947188247, -53.319267589810686,-2.0312235927666054, -53.158281662878544,-1.2746010000600225, -53.12700966829599,-1.1275121503736418, -53.053843368336665,-0.7829869142090581, -53.05336766825927,-0.779612198700233, -53.07721724288035,-0.7739869068602099, -53.72439784693458,-0.679359458723494, -54.76346524389442,-0.5273714386973758)",LANDSAT/LT05/C01/T1_SR/LT05_227061_20041002,1.09672392229E12,1521902231418727,"{""type"":""Polygon"",""coordinates"":[[[-54.76346524389442,-0.5273714386973758],[-54.76577740168176,-0.5273722315772932],[-54.9264716609149,-1.2759922309534968],[-55.08836000957208,-2.0314342952695745],[-55.09818171270006,-2.0774483351384063],[-55.10757123362119,-2.121887629630107],[-55.10756879263856,-2.1238627310609064],[-55.091869000855965,-2.1302749334685895],[-53.39352214550065,-2.378676754439679],[-53.39155879809285,-2.36982333673885],[-53.34551172587549,-2.154365947188247],[-53.319267589810686,-2.0312235927666054],[-53.158281662878544,-1.2746010000600225],[-53.12700966829599,-1.1275121503736418],[-53.053843368336665,-0.7829869142090581],[-53.05336766825927,-0.779612198700233],[-53.07721724288035,-0.7739869068602099],[-53.72439784693458,-0.679359458723494],[-54.76346524389442,-0.5273714386973758]]]}"
2_LT05_227061_20041103,4.0,4.0,0.991831,2_19_0c,4.328,3.084,3.036,9.0,LT05_L1TP_227061_20041103_20161128_01_T1,1.480316502E12,generate_pixel_qa_1.5.0,LANDSAT_5,2004-11-03T13:32:42.7590750Z,119.032684,29.858326,LEDAPS_3.2.0,227.0,61.0,332100860,"[Blue, Green, Red, NIR, SWIR1, SWIR2, pixel_qa]",<Element>,"LinearRing(-54.76915169861076,-0.5207890537806461, -54.76954688873346,-0.5215854296940762, -54.77116832810243,-0.5286702173131955, -54.780581954846596,-0.5720696612813597, -54.94515000166033,-1.3392068406113, -55.109471433601584,-2.1064876829213355, -55.11135004291877,-2.1154512369612193, -55.11175635929915,-2.1183376959258187, -55.09558979913923,-2.124877237101124, -53.4017377384961,-2.372842444383804, -53.40125106544522,-2.372350328436422, -53.35706260292632,-2.1654993023449225, -53.336109766676174,-2.0673057950412375, -53.131074968389164,-1.1047707306692622, -53.06538264581425,-0.7950237455744651, -53.06122388088776,-0.7751957280672762, -53.061225931179074,-0.773045143475817, -53.084583128986814,-0.7675356515915115, -53.239030368697904,-0.7449239913056027, -53.70397169672143,-0.6768326944922027, -54.76915169861076,-0.5207890537806461)",LANDSAT/LT05/C01/T1_SR/LT05_227061_20041103,1.09948876276E12,1521902233329408,"{""type"":""Polygon"",""coordinates"":[[[-54.76915169861076,-0.5207890537806461],[-54.76954688873346,-0.5215854296940762],[-54.77116832810243,-0.5286702173131955],[-54.780581954846596,-0.5720696612813597],[-54.94515000166033,-1.3392068406113],[-55.109471433601584,-2.1064876829213355],[-55.11135004291877,-2.1154512369612193],[-55.11175635929915,-2.1183376959258187],[-55.09558979913923,-2.124877237101124],[-53.4017377384961,-2.372842444383804],[-53.40125106544522,-2.372350328436422],[-53.35706260292632,-2.1654993023449225],[-53.336109766676174,-2.0673057950412375],[-53.131074968389164,-1.1047707306692622],[-53.06538264581425,-0.7950237455744651],[-53.06122388088776,-0.7751957280672762],[-53.061225931179074,-0.773045143475817],[-53.084583128986814,-0.7675356515915115],[-53.239030368697904,-0.7449239913056027],[-53.70397169672143,-0.6768326944922027],[-54.76915169861076,-0.5207890537806461]]]}"
2_LT05_227062_20040831,4.0,4.0,1.009286,2_19_0c,4.599,3.214,3.289,9.0,LT05_L1TP_227062_20040831_20161129_01_T1,1.480407958E12,generate_pixel_qa_1.5.0,LANDSAT_5,2004-08-31T13:31:39.7020380Z,69.987495,33.402042,LEDAPS_3.2.0,227.0,62.0,293221816,"[Blue, Green, Red, NIR, SWIR1, SWIR2, pixel_qa]",<Element>,"LinearRing(-55.402220118543404,-3.56071683198912, -55.40221682457887,-3.562614357853245, -55.386957647827785,-3.5689945514494084, -53.697285500142975,-3.8167809575942107, -53.69338111874984,-3.7988072181492205, -53.56317689119152,-3.1862843004672152, -53.47315920598144,-2.7622947302178384, -53.431164213809986,-2.5646927472163155, -53.3723784823651,-2.28823988478001, -53.35782631326077,-2.219705853821633, -53.35717071583964,-2.2153474122127688, -53.3818080680132,-2.209563453578192, -54.01459575400205,-2.116990703711611, -54.53531929210816,-2.040661549651493, -55.0594140327234,-1.9636634631304835, -55.06862460483834,-2.0061164834614864, -55.087377447310175,-2.093167830306153, -55.24295817332582,-2.8178213089761766, -55.3984653332869,-3.54256741201591, -55.402220118543404,-3.56071683198912)",LANDSAT/LT05/C01/T1_SR/LT05_227062_20040831,1.0939590997E12,1521902393286152,"{""type"":""Polygon"",""coordinates"":[[[-55.402220118543404,-3.56071683198912],[-55.40221682457887,-3.562614357853245],[-55.386957647827785,-3.5689945514494084],[-53.697285500142975,-3.8167809575942107],[-53.69338111874984,-3.7988072181492205],[-53.56317689119152,-3.1862843004672152],[-53.47315920598144,-2.7622947302178384],[-53.431164213809986,-2.5646927472163155],[-53.3723784823651,-2.28823988478001],[-53.35782631326077,-2.219705853821633],[-53.35717071583964,-2.2153474122127688],[-53.3818080680132,-2.209563453578192],[-54.01459575400205,-2.116990703711611],[-54.53531929210816,-2.040661549651493],[-55.0594140327234,-1.9636634631304835],[-55.06862460483834,-2.0061164834614864],[-55.087377447310175,-2.093167830306153],[-55.24295817332582,-2.8178213089761766],[-55.3984653332869,-3.54256741201591],[-55.402220118543404,-3.56071683198912]]]}"
