system:index,CLOUD_COVER,CLOUD_COVER_LAND,EARTH_SUN_DISTANCE,ESPA_VERSION,GEOMETRIC_RMSE_MODEL,GEOMETRIC_RMSE_MODEL_X,GEOMETRIC_RMSE_MODEL_Y,IMAGE_QUALITY,LANDSAT_ID,LEVEL1_PRODUCTION_DATE,PIXEL_QA_VERSION,SATELLITE,SENSING_TIME,SOLAR_AZIMUTH_ANGLE,SOLAR_ZENITH_ANGLE,SR_APP_VERSION,WRS_PATH,WRS_ROW,system:asset_size,system:band_names,system:bands,system:footprint,system:id,system:time_start,system:version,.geo
1_2_LE07_226062_20060806,3.0,3.0,1.014263,2_19_0c,4.235,2.359,3.517,9.0,LE07_L1TP_226062_20060806_20170107_01_T1,1.483810281E12,generate_pixel_qa_1.5.0,LANDSAT_7,2006-08-06T13:31:43.2617712Z,56.82061,36.710316,LEDAPS_3.2.0,226.0,62.0,283261589,"[Blue, Green, Red, NIR, SWIR1, SWIR2, pixel_qa]",<Element>,"LinearRing(-51.856108271091315,-2.225839797931908, -51.848795456345826,-2.190520879176658, -51.84965571794774,-2.1832744952086283, -53.49493104658754,-1.94868924754658, -53.497961107148164,-1.9486847405275056, -53.50945525862188,-2.001715944646337, -53.541176390115965,-2.151110379947929, -53.6875734656253,-2.8405741169618217, -53.83451406339444,-3.5298457513735886, -53.84574371085077,-3.583236295386714, -53.846089036103365,-3.593331340505786, -53.671747364070555,-3.6183767146087007, -52.19750043565911,-3.828545608180109, -52.19507858889104,-3.8261197796079687, -52.1860981126296,-3.789968460794884, -52.04109772271905,-3.104548026724684, -51.896426345337076,-2.4190400180716196, -51.87071805175568,-2.2961198150310995, -51.856108271091315,-2.225839797931908)",LANDSAT/LE07/C01/T1_SR/LE07_226062_20060806,1.15487110326E12,1523005499685047,"{""type"":""Polygon"",""coordinates"":[[[-51.856108271091315,-2.225839797931908],[-51.848795456345826,-2.190520879176658],[-51.84965571794774,-2.1832744952086283],[-53.49493104658754,-1.94868924754658],[-53.497961107148164,-1.9486847405275056],[-53.50945525862188,-2.001715944646337],[-53.541176390115965,-2.151110379947929],[-53.6875734656253,-2.8405741169618217],[-53.83451406339444,-3.5298457513735886],[-53.84574371085077,-3.583236295386714],[-53.846089036103365,-3.593331340505786],[-53.671747364070555,-3.6183767146087007],[-52.19750043565911,-3.828545608180109],[-52.19507858889104,-3.8261197796079687],[-52.1860981126296,-3.789968460794884],[-52.04109772271905,-3.104548026724684],[-51.896426345337076,-2.4190400180716196],[-51.87071805175568,-2.2961198150310995],[-51.856108271091315,-2.225839797931908]]]}"
1_2_LE07_227061_20060829,13.0,13.0,1.009873,2_19_0c,6.004,3.17,5.099,9.0,LE07_L1TP_227061_20060829_20170107_01_T1,1.483772897E12,generate_pixel_qa_1.5.0,LANDSAT_7,2006-08-29T13:37:26.6229873Z,69.74469,31.808666,LEDAPS_3.2.0,227.0,61.0,309886631,"[Blue, Green, Red, NIR, SWIR1, SWIR2, pixel_qa]",<Element>,"LinearRing(-55.0994364167953,-2.1471807647873873, -54.999431456769635,-2.161560076044327, -53.45416695598835,-2.382599782999401, -53.45181255362188,-2.3806952015596545, -53.448921283094876,-2.3702519266380744, -53.4449247194717,-2.352625861449288, -53.403657932197,-2.1593810711696597, -53.349303501419385,-1.9046393125569592, -53.31757415012812,-1.7553306550949097, -53.237771335709006,-1.37749883686198, -53.1578383800341,-0.9997331456755656, -53.10590071253179,-0.7535176530469438, -53.104543261533564,-0.7447209442007318, -53.10512449564118,-0.7374870378563316, -54.75029014446474,-0.5019696658775953, -54.7616160335676,-0.5539998272531337, -54.917975681313365,-1.2848007220512907, -55.07372137989679,-2.0139431736216893, -55.09974807577608,-2.1369548694516345, -55.0994364167953,-2.1471807647873873)",LANDSAT/LE07/C01/T1_SR/LE07_227061_20060829,1.15685864662E12,1522995849157040,"{""type"":""Polygon"",""coordinates"":[[[-55.0994364167953,-2.1471807647873873],[-54.999431456769635,-2.161560076044327],[-53.45416695598835,-2.382599782999401],[-53.45181255362188,-2.3806952015596545],[-53.448921283094876,-2.3702519266380744],[-53.4449247194717,-2.352625861449288],[-53.403657932197,-2.1593810711696597],[-53.349303501419385,-1.9046393125569592],[-53.31757415012812,-1.7553306550949097],[-53.237771335709006,-1.37749883686198],[-53.1578383800341,-0.9997331456755656],[-53.10590071253179,-0.7535176530469438],[-53.104543261533564,-0.7447209442007318],[-53.10512449564118,-0.7374870378563316],[-54.75029014446474,-0.5019696658775953],[-54.7616160335676,-0.5539998272531337],[-54.917975681313365,-1.2848007220512907],[-55.07372137989679,-2.0139431736216893],[-55.09974807577608,-2.1369548694516345],[-55.0994364167953,-2.1471807647873873]]]}"
1_2_LE07_227062_20060626,6.0,6.0,1.016527,2_19_0c,4.423,2.553,3.612,9.0,LE07_L1TP_227062_20060626_20170109_01_T1,1.483952628E12,generate_pixel_qa_1.5.0,LANDSAT_7,2006-06-26T13:38:09.0240376Z,47.052292,39.783833,LEDAPS_3.2.0,227.0,62.0,258285737,"[Blue, Green, Red, NIR, SWIR1, SWIR2, pixel_qa]",<Element>,"LinearRing(-55.41084836851434,-3.5892781963250013, -55.38006064102269,-3.593862759295506, -53.76308197004793,-3.832432993618428, -53.75992967730972,-3.8207465879770672, -53.75594777458627,-3.8031115079069866, -53.71245340372978,-3.6010774628259483, -53.61587448028977,-3.1439222199021515, -53.49897167684311,-2.590345872042179, -53.42341523468874,-2.229856212439702, -53.418091937365986,-2.2035623439469596, -53.41524720405114,-2.1867228088259307, -54.02188018088314,-2.0975204806707937, -54.45070193372764,-2.034292486515662, -55.059992640060194,-1.9442620005337814, -55.06029018945433,-1.9443911059410013, -55.06350348663517,-1.9532400330808766, -55.071054995842516,-1.9884412214541187, -55.17184710970779,-2.4627483663095973, -55.29027214639841,-3.0204116655035067, -55.41048717981006,-3.586706152780022, -55.41084836851434,-3.5892781963250013)",LANDSAT/LE07/C01/T1_SR/LE07_227062_20060626,1.15132908902E12,1522996006596800,"{""type"":""Polygon"",""coordinates"":[[[-55.41084836851434,-3.5892781963250013],[-55.38006064102269,-3.593862759295506],[-53.76308197004793,-3.832432993618428],[-53.75992967730972,-3.8207465879770672],[-53.75594777458627,-3.8031115079069866],[-53.71245340372978,-3.6010774628259483],[-53.61587448028977,-3.1439222199021515],[-53.49897167684311,-2.590345872042179],[-53.42341523468874,-2.229856212439702],[-53.418091937365986,-2.2035623439469596],[-53.41524720405114,-2.1867228088259307],[-54.02188018088314,-2.0975204806707937],[-54.45070193372764,-2.034292486515662],[-55.059992640060194,-1.9442620005337814],[-55.06029018945433,-1.9443911059410013],[-55.06350348663517,-1.9532400330808766],[-55.071054995842516,-1.9884412214541187],[-55.17184710970779,-2.4627483663095973],[-55.29027214639841,-3.0204116655035067],[-55.41048717981006,-3.586706152780022],[-55.41084836851434,-3.5892781963250013]]]}"
1_2_LE07_227062_20060829,16.0,16.0,1.009873,2_19_0c,4.741,3.432,3.271,9.0,LE07_L1TP_227062_20060829_20170107_01_T1,1.483774035E12,generate_pixel_qa_1.5.0,LANDSAT_7,2006-08-29T13:37:50.5453846Z,67.728493,32.524792,LEDAPS_3.2.0,227.0,62.0,316705664,"[Blue, Green, Red, NIR, SWIR1, SWIR2, pixel_qa]",<Element>,"LinearRing(-53.96232584949146,-2.1052652275150683, -54.40703452137404,-2.0396451790941037, -55.0556102800058,-1.9437231020190169, -55.05727941131502,-1.9437250837252238, -55.06039012994329,-1.9520051571697485, -55.07372129575852,-2.0139428001817747, -55.17102649330187,-2.471156821364971, -55.28368884185027,-3.0024961507060532, -55.39632015228235,-3.533882013972957, -55.4078354113314,-3.588896571327267, -53.75863030475399,-3.832256588225382, -53.75004673635972,-3.7941478188081814, -53.744210043631085,-3.7678403225334347, -53.65375283101596,-3.3461724223312217, -53.57783494214469,-2.9857113423281207, -53.50183805608603,-2.6253006994878847, -53.41910753352501,-2.2295747160320816, -53.413784129681176,-2.203280270444883, -53.411028963276195,-2.1864003087943407, -53.96232584949146,-2.1052652275150683)",LANDSAT/LE07/C01/T1_SR/LE07_227062_20060829,1.15685867054E12,1522996008208952,"{""type"":""Polygon"",""coordinates"":[[[-53.96232584949146,-2.1052652275150683],[-54.40703452137404,-2.0396451790941037],[-55.0556102800058,-1.9437231020190169],[-55.05727941131502,-1.9437250837252238],[-55.06039012994329,-1.9520051571697485],[-55.07372129575852,-2.0139428001817747],[-55.17102649330187,-2.471156821364971],[-55.28368884185027,-3.0024961507060532],[-55.39632015228235,-3.533882013972957],[-55.4078354113314,-3.588896571327267],[-53.75863030475399,-3.832256588225382],[-53.75004673635972,-3.7941478188081814],[-53.744210043631085,-3.7678403225334347],[-53.65375283101596,-3.3461724223312217],[-53.57783494214469,-2.9857113423281207],[-53.50183805608603,-2.6253006994878847],[-53.41910753352501,-2.2295747160320816],[-53.413784129681176,-2.203280270444883],[-53.411028963276195,-2.1864003087943407],[-53.96232584949146,-2.1052652275150683]]]}"
2_LT05_226061_20061017,16.0,16.0,0.996554,2_19_0c,5.277,3.996,3.447,9.0,LT05_L1TP_226061_20061017_20161118_01_T1,1.479452938E12,generate_pixel_qa_1.5.0,LANDSAT_5,2006-10-17T13:35:48.3690130Z,108.521873,26.054649,LEDAPS_3.2.0,226.0,61.0,365796956,"[Blue, Green, Red, NIR, SWIR1, SWIR2, pixel_qa]",<Element>,"LinearRing(-53.27011746260781,-0.5185878864572967, -53.27174402569527,-0.5256717208917365, -53.28847772469128,-0.6037736294771289, -53.46853521304839,-1.448644987468471, -53.516491990197544,-1.673378822421793, -53.56232621766167,-1.8883364505395699, -53.61075671285785,-2.1158084956821197, -53.59685968317554,-2.1221139534942126, -53.3741112152089,-2.155229211622102, -52.8444287105264,-2.2338230500750584, -52.03562946975811,-2.3534806111769093, -51.90624404743494,-2.3725706986921398, -51.90453556824089,-2.3725718406639698, -51.735107175397566,-1.5742897978640369, -51.565712599683614,-0.7748399350394569, -51.565712198341515,-0.772203710296661, -51.58872248180083,-0.7666294998859838, -52.217951702319475,-0.6735035353612391, -53.08204697425526,-0.5456013277330383, -53.26973223136264,-0.5178130054713572, -53.27011746260781,-0.5185878864572967)",LANDSAT/LT05/C01/T1_SR/LT05_226061_20061017,1.16109214837E12,1521903402032673,"{""type"":""Polygon"",""coordinates"":[[[-53.27011746260781,-0.5185878864572967],[-53.27174402569527,-0.5256717208917365],[-53.28847772469128,-0.6037736294771289],[-53.46853521304839,-1.448644987468471],[-53.516491990197544,-1.673378822421793],[-53.56232621766167,-1.8883364505395699],[-53.61075671285785,-2.1158084956821197],[-53.59685968317554,-2.1221139534942126],[-53.3741112152089,-2.155229211622102],[-52.8444287105264,-2.2338230500750584],[-52.03562946975811,-2.3534806111769093],[-51.90624404743494,-2.3725706986921398],[-51.90453556824089,-2.3725718406639698],[-51.735107175397566,-1.5742897978640369],[-51.565712599683614,-0.7748399350394569],[-51.565712198341515,-0.772203710296661],[-51.58872248180083,-0.7666294998859838],[-52.217951702319475,-0.6735035353612391],[-53.08204697425526,-0.5456013277330383],[-53.26973223136264,-0.5178130054713572],[-53.27011746260781,-0.5185878864572967]]]}"
2_LT05_227061_20060704,6.0,6.0,1.016705,2_19_0c,4.24,2.926,3.069,9.0,LT05_L1TP_227061_20060704_20161120_01_T1,1.479678868E12,generate_pixel_qa_1.5.0,LANDSAT_5,2006-07-04T13:40:42.3210880Z,48.457355,38.020229,LEDAPS_3.2.0,227.0,61.0,306026198,"[Blue, Green, Red, NIR, SWIR1, SWIR2, pixel_qa]",<Element>,"LinearRing(-53.26912420498472,-1.7557756786017338, -53.137224403807814,-1.1340249243989793, -53.062030305898844,-0.7791956829723486, -53.06164968662099,-0.77571784638372, -53.08461906155205,-0.7701689018322356, -53.26647413001379,-0.7435933211424693, -53.68908492483614,-0.6818175054848686, -54.258517256215015,-0.5985767887562661, -54.75837054296818,-0.525471109528926, -54.7598077704617,-0.5254716192601678, -54.76362007312398,-0.5427716319299196, -54.77088152862168,-0.5764054555829474, -54.93624808303842,-1.3492353811015219, -55.10163724349494,-2.1234933500082542, -55.10163480268269,-2.1254599564512064, -55.08741169710523,-2.131734839675205, -53.40151726458441,-2.3782479352488397, -53.37914698416041,-2.2736303322587164, -53.34613478364316,-2.118613483714615, -53.26912420498472,-1.7557756786017338)",LANDSAT/LT05/C01/T1_SR/LT05_227061_20060704,1.15202044232E12,1521902248313365,"{""type"":""Polygon"",""coordinates"":[[[-53.26912420498472,-1.7557756786017338],[-53.137224403807814,-1.1340249243989793],[-53.062030305898844,-0.7791956829723486],[-53.06164968662099,-0.77571784638372],[-53.08461906155205,-0.7701689018322356],[-53.26647413001379,-0.7435933211424693],[-53.68908492483614,-0.6818175054848686],[-54.258517256215015,-0.5985767887562661],[-54.75837054296818,-0.525471109528926],[-54.7598077704617,-0.5254716192601678],[-54.76362007312398,-0.5427716319299196],[-54.77088152862168,-0.5764054555829474],[-54.93624808303842,-1.3492353811015219],[-55.10163724349494,-2.1234933500082542],[-55.10163480268269,-2.1254599564512064],[-55.08741169710523,-2.131734839675205],[-53.40151726458441,-2.3782479352488397],[-53.37914698416041,-2.2736303322587164],[-53.34613478364316,-2.118613483714615],[-53.26912420498472,-1.7557756786017338]]]}"
2_LT05_227061_20060805,2.0,2.0,1.014408,2_19_0c,4.261,3.045,2.98,9.0,LT05_L1TP_227061_20060805_20161119_01_T1,1.479596622E12,generate_pixel_qa_1.5.0,LANDSAT_5,2006-08-05T13:41:07.1960750Z,57.162163,35.077457,LEDAPS_3.2.0,227.0,61.0,298683502,"[Blue, Green, Red, NIR, SWIR1, SWIR2, pixel_qa]",<Element>,"LinearRing(-54.77142167825031,-0.5728797795306749, -54.778951360108366,-0.6078695272562764, -54.93853488076566,-1.3539840609360696, -55.09788478785213,-2.100234876239078, -55.102115391551614,-2.1207288384123175, -55.087510070672096,-2.1270457557447493, -53.39504817639352,-2.3743306653009513, -53.3617813460345,-2.218329487516223, -53.32248767557713,-2.033327902088871, -53.17887606558852,-1.3556042963169013, -53.123822286723154,-1.0960956838767448, -53.056268986593665,-0.7767544952118147, -53.05574890575074,-0.7730647006453256, -53.07912642368323,-0.7674845868729638, -53.222468499289995,-0.7465385814801376, -53.701345834609484,-0.6765632924988935, -54.29244796525806,-0.590180012153512, -54.76030828287277,-0.5217729964837496, -54.7625232815064,-0.5316644636700697, -54.77142167825031,-0.5728797795306749)",LANDSAT/LT05/C01/T1_SR/LT05_227061_20060805,1.1547852672E12,1521902249148631,"{""type"":""Polygon"",""coordinates"":[[[-54.77142167825031,-0.5728797795306749],[-54.778951360108366,-0.6078695272562764],[-54.93853488076566,-1.3539840609360696],[-55.09788478785213,-2.100234876239078],[-55.102115391551614,-2.1207288384123175],[-55.087510070672096,-2.1270457557447493],[-53.39504817639352,-2.3743306653009513],[-53.3617813460345,-2.218329487516223],[-53.32248767557713,-2.033327902088871],[-53.17887606558852,-1.3556042963169013],[-53.123822286723154,-1.0960956838767448],[-53.056268986593665,-0.7767544952118147],[-53.05574890575074,-0.7730647006453256],[-53.07912642368323,-0.7674845868729638],[-53.222468499289995,-0.7465385814801376],[-53.701345834609484,-0.6765632924988935],[-54.29244796525806,-0.590180012153512],[-54.76030828287277,-0.5217729964837496],[-54.7625232815064,-0.5316644636700697],[-54.77142167825031,-0.5728797795306749]]]}"
2_LT05_227061_20060821,7.0,7.0,1.011611,2_19_0c,4.54,3.161,3.259,9.0,LT05_L1TP_227061_20060821_20161119_01_T1,1.479536697E12,generate_pixel_qa_1.5.0,LANDSAT_5,2006-08-21T13:41:18.8130880Z,64.506363,32.298706,LEDAPS_3.2.0,227.0,61.0,375723356,"[Blue, Green, Red, NIR, SWIR1, SWIR2, pixel_qa]",<Element>,"LinearRing(-53.41313125585468,-2.1644724266648296, -53.36036394613215,-2.1721385037910412, -53.35688968846242,-2.155782933056414, -53.33125773605122,-2.0316867537373278, -53.27657540026464,-1.7663306931727316, -53.1495439477185,-1.148813280027489, -53.00874402363771,-0.46237125024181774, -52.99634840750655,-0.40154551126516663, -53.01946153015497,-0.39510978951091236, -54.71347265775204,-0.14677316857035236, -54.71761853299394,-0.14856249478266728, -54.89540359800253,-1.01260079441871, -55.07279939772572,-1.876686499706484, -55.08034895806343,-1.9151627478767759, -55.062728165322746,-1.9222884942666534, -54.574224189958144,-1.9946053687340377, -54.24825462751218,-2.0424592051895045, -53.6655179629007,-2.127677861101558, -53.41313125585468,-2.1644724266648296)",LANDSAT/LT05/C01/T1_SR/LT05_227061_20060821,1.15616767881E12,1521902250024710,"{""type"":""Polygon"",""coordinates"":[[[-53.41313125585468,-2.1644724266648296],[-53.36036394613215,-2.1721385037910412],[-53.35688968846242,-2.155782933056414],[-53.33125773605122,-2.0316867537373278],[-53.27657540026464,-1.7663306931727316],[-53.1495439477185,-1.148813280027489],[-53.00874402363771,-0.46237125024181774],[-52.99634840750655,-0.40154551126516663],[-53.01946153015497,-0.39510978951091236],[-54.71347265775204,-0.14677316857035236],[-54.71761853299394,-0.14856249478266728],[-54.89540359800253,-1.01260079441871],[-55.07279939772572,-1.876686499706484],[-55.08034895806343,-1.9151627478767759],[-55.062728165322746,-1.9222884942666534],[-54.574224189958144,-1.9946053687340377],[-54.24825462751218,-2.0424592051895045],[-53.6655179629007,-2.127677861101558],[-53.41313125585468,-2.1644724266648296]]]}"
2_LT05_227062_20060805,3.0,3.0,1.014408,2_19_0c,4.317,3.327,2.751,9.0,LT05_L1TP_227062_20060805_20161119_01_T1,1.479596248E12,generate_pixel_qa_1.5.0,LANDSAT_5,2006-08-05T13:41:31.1690810Z,55.642345,36.053856,LEDAPS_3.2.0,227.0,62.0,280018422,"[Blue, Green, Red, NIR, SWIR1, SWIR2, pixel_qa]",<Element>,"LinearRing(-53.70364222859739,-3.824258122120944, -53.701961822593205,-3.8242516460881784, -53.6762108554908,-3.7028232149341895, -53.57570493368034,-3.2283196005832684, -53.47879254498643,-2.7704383530459373, -53.36337334881444,-2.225476327191802, -53.36337886608159,-2.223211395820493, -53.385717663986405,-2.2177888209055103, -53.48926449746742,-2.2026934084920637, -54.015644282371284,-2.125880595936916, -54.60890302782435,-2.039146249432081, -55.07018840331983,-1.9715596931526145, -55.07214270819602,-1.9800310856428545, -55.08313739576612,-2.031314824925699, -55.24743734263866,-2.799380872021776, -55.41165488228155,-3.5675588743751683, -55.41205907113789,-3.5704367709051135, -55.407437830403005,-3.572458615165285, -55.39730456421041,-3.576801131478533, -53.70364222859739,-3.824258122120944)",LANDSAT/LT05/C01/T1_SR/LT05_227062_20060805,1.15478529117E12,1521902405923810,"{""type"":""Polygon"",""coordinates"":[[[-53.70364222859739,-3.824258122120944],[-53.701961822593205,-3.8242516460881784],[-53.6762108554908,-3.7028232149341895],[-53.57570493368034,-3.2283196005832684],[-53.47879254498643,-2.7704383530459373],[-53.36337334881444,-2.225476327191802],[-53.36337886608159,-2.223211395820493],[-53.385717663986405,-2.2177888209055103],[-53.48926449746742,-2.2026934084920637],[-54.015644282371284,-2.125880595936916],[-54.60890302782435,-2.039146249432081],[-55.07018840331983,-1.9715596931526145],[-55.07214270819602,-1.9800310856428545],[-55.08313739576612,-2.031314824925699],[-55.24743734263866,-2.799380872021776],[-55.41165488228155,-3.5675588743751683],[-55.41205907113789,-3.5704367709051135],[-55.407437830403005,-3.572458615165285],[-55.39730456421041,-3.576801131478533],[-53.70364222859739,-3.824258122120944]]]}"
2_LT05_227062_20060821,6.0,6.0,1.011611,2_19_0c,7.187,4.838,5.315,9.0,LT05_L1TP_227062_20060821_20161119_01_T1,1.479536566E12,generate_pixel_qa_1.5.0,LANDSAT_5,2006-08-21T13:41:42.9290500Z,62.628704,33.135582,LEDAPS_3.2.0,227.0,62.0,338992874,"[Blue, Green, Red, NIR, SWIR1, SWIR2, pixel_qa]",<Element>,"LinearRing(-53.7720507342295,-3.7619205317743263, -53.69038957070313,-3.773809104770279, -53.688721778239334,-3.7738027713102142, -53.585273222396054,-3.26844767390577, -53.481775605070425,-2.7636730389320534, -53.36826419534208,-2.2096757422592592, -53.35150113323368,-2.1279380610342025, -53.32894011688355,-2.017793771976378, -53.328494084081385,-2.014600936342086, -53.351276278905246,-2.008304613618842, -55.04550088609538,-1.7599367151804532, -55.0491692658762,-1.7617872541690927, -55.05134456324843,-1.771410028452093, -55.071192137024326,-1.8669176554604165, -55.23388943245234,-2.654632272095986, -55.39647546498899,-3.4424547089707995, -55.411514578082645,-3.516764731610044, -55.394232114304614,-3.523896751256562, -55.16941468141062,-3.5570953969064245, -54.79362224844638,-3.6124274950321538, -53.7720507342295,-3.7619205317743263)",LANDSAT/LT05/C01/T1_SR/LT05_227062_20060821,1.15616770293E12,1521902406610152,"{""type"":""Polygon"",""coordinates"":[[[-53.7720507342295,-3.7619205317743263],[-53.69038957070313,-3.773809104770279],[-53.688721778239334,-3.7738027713102142],[-53.585273222396054,-3.26844767390577],[-53.481775605070425,-2.7636730389320534],[-53.36826419534208,-2.2096757422592592],[-53.35150113323368,-2.1279380610342025],[-53.32894011688355,-2.017793771976378],[-53.328494084081385,-2.014600936342086],[-53.351276278905246,-2.008304613618842],[-55.04550088609538,-1.7599367151804532],[-55.0491692658762,-1.7617872541690927],[-55.05134456324843,-1.771410028452093],[-55.071192137024326,-1.8669176554604165],[-55.23388943245234,-2.654632272095986],[-55.39647546498899,-3.4424547089707995],[-55.411514578082645,-3.516764731610044],[-55.394232114304614,-3.523896751256562],[-55.16941468141062,-3.5570953969064245],[-54.79362224844638,-3.6124274950321538],[-53.7720507342295,-3.7619205317743263]]]}"
