system:index,CLOUD_COVER,CLOUD_COVER_LAND,EARTH_SUN_DISTANCE,ESPA_VERSION,GEOMETRIC_RMSE_MODEL,GEOMETRIC_RMSE_MODEL_X,GEOMETRIC_RMSE_MODEL_Y,IMAGE_QUALITY,LANDSAT_ID,LEVEL1_PRODUCTION_DATE,PIXEL_QA_VERSION,SATELLITE,SENSING_TIME,SOLAR_AZIMUTH_ANGLE,SOLAR_ZENITH_ANGLE,SR_APP_VERSION,WRS_PATH,WRS_ROW,system:asset_size,system:band_names,system:bands,system:footprint,system:id,system:time_start,system:version,.geo
2_LT05_226061_19980605,28.0,28.0,1.014658,2_19_0c,8.304,6.598,5.042,9.0,LT05_L1TP_226061_19980605_20161224_01_T1,1.482545814E12,generate_pixel_qa_1.5.0,LANDSAT_5,1998-06-05T13:19:24.7240880Z,50.737057,39.595253,LEDAPS_3.2.0,226.0,61.0,379215131,"[Blue, Green, Red, NIR, SWIR1, SWIR2, pixel_qa]",<Element>,"LinearRing(-53.52065887388512,-2.1305379369066726, -53.52451363352802,-2.1492179987973707, -53.52331184705916,-2.152559807200038, -53.50861352188285,-2.1547411783675483, -53.30229353800467,-2.184893158653332, -52.81964511254691,-2.2552851569797183, -51.88030976475853,-2.3917882667019628, -51.87074949935893,-2.3471410543257933, -51.55251706232246,-0.8464370186476622, -51.53638154571713,-0.7699997291674096, -51.53511644557938,-0.7610929349866373, -52.18544243747074,-0.666330668753597, -53.173247430547235,-0.5222816453663169, -53.17744810533598,-0.5242315934978817, -53.1887853952855,-0.5769639434422659, -53.24143775850092,-0.8226598151818676, -53.32009848141539,-1.191439519373335, -53.44955550637641,-1.7973876767330657, -53.513325701687826,-2.0958413927683046, -53.52065887388512,-2.1305379369066726)",LANDSAT/LT05/C01/T1_SR/LT05_226061_19980605,8.97052764724E11,1521903370954460,"{""type"":""Polygon"",""coordinates"":[[[-53.52065887388512,-2.1305379369066726],[-53.52451363352802,-2.1492179987973707],[-53.52331184705916,-2.152559807200038],[-53.50861352188285,-2.1547411783675483],[-53.30229353800467,-2.184893158653332],[-52.81964511254691,-2.2552851569797183],[-51.88030976475853,-2.3917882667019628],[-51.87074949935893,-2.3471410543257933],[-51.55251706232246,-0.8464370186476622],[-51.53638154571713,-0.7699997291674096],[-51.53511644557938,-0.7610929349866373],[-52.18544243747074,-0.666330668753597],[-53.173247430547235,-0.5222816453663169],[-53.17744810533598,-0.5242315934978817],[-53.1887853952855,-0.5769639434422659],[-53.24143775850092,-0.8226598151818676],[-53.32009848141539,-1.191439519373335],[-53.44955550637641,-1.7973876767330657],[-53.513325701687826,-2.0958413927683046],[-53.52065887388512,-2.1305379369066726]]]}"
2_LT05_226061_19980909,3.0,3.0,1.007168,2_19_0c,4.768,3.104,3.619,9.0,LT05_L1TP_226061_19980909_20161222_01_T1,1.482421618E12,generate_pixel_qa_1.5.0,LANDSAT_5,1998-09-09T13:20:20.3450500Z,77.822495,32.45121,LEDAPS_3.2.0,226.0,61.0,309887324,"[Blue, Green, Red, NIR, SWIR1, SWIR2, pixel_qa]",<Element>,"LinearRing(-51.52825854426639,-0.7651476596419756, -51.52796508902685,-0.7630816549200256, -51.527964687913425,-0.7595176270527019, -51.65625724606556,-0.7408555032116676, -52.14797375780726,-0.6693245967777836, -53.17028432487102,-0.5205098087794731, -53.174347331884604,-0.5223958829941461, -53.17637493549046,-0.5311299187011677, -53.193378523615564,-0.610050932416018, -53.28522365488641,-1.0401384954367876, -53.31523950989344,-1.1805958003838843, -53.44631841025359,-1.794951582263874, -53.51742070420716,-2.1281033513879852, -53.52110869024238,-2.1464972596228082, -53.51981676478531,-2.1500897193784287, -53.49008886131585,-2.154453428480492, -53.2794205319135,-2.1852259500908757, -52.752270247902445,-2.262062832302209, -51.87295828657849,-2.389766804114859, -51.850206929558276,-2.283378319245269, -51.52825854426639,-0.7651476596419756)",LANDSAT/LT05/C01/T1_SR/LT05_226061_19980909,9.05347220345E11,1521903371864133,"{""type"":""Polygon"",""coordinates"":[[[-51.52825854426639,-0.7651476596419756],[-51.52796508902685,-0.7630816549200256],[-51.527964687913425,-0.7595176270527019],[-51.65625724606556,-0.7408555032116676],[-52.14797375780726,-0.6693245967777836],[-53.17028432487102,-0.5205098087794731],[-53.174347331884604,-0.5223958829941461],[-53.17637493549046,-0.5311299187011677],[-53.193378523615564,-0.610050932416018],[-53.28522365488641,-1.0401384954367876],[-53.31523950989344,-1.1805958003838843],[-53.44631841025359,-1.794951582263874],[-53.51742070420716,-2.1281033513879852],[-53.52110869024238,-2.1464972596228082],[-53.51981676478531,-2.1500897193784287],[-53.49008886131585,-2.154453428480492],[-53.2794205319135,-2.1852259500908757],[-52.752270247902445,-2.262062832302209],[-51.87295828657849,-2.389766804114859],[-51.850206929558276,-2.283378319245269],[-51.52825854426639,-0.7651476596419756]]]}"
2_LT05_226061_19981011,35.0,35.0,0.998239,2_19_0c,5.98,3.278,5.002,9.0,LT05_L1TP_226061_19981011_20161221_01_T1,1.482286153E12,generate_pixel_qa_1.5.0,LANDSAT_5,1998-10-11T13:20:28.1180940Z,101.821007,29.531551,LEDAPS_3.2.0,226.0,61.0,390576158,"[Blue, Green, Red, NIR, SWIR1, SWIR2, pixel_qa]",<Element>,"LinearRing(-53.50198680223595,-2.149829633775967, -53.50401111549327,-2.15992585502859, -53.50281452257574,-2.1632532458545373, -53.484912526995096,-2.16589779743319, -53.26340260230671,-2.1982348259780267, -52.76330159628719,-2.2710894817053764, -51.91198059929037,-2.394678265381671, -51.8611397925226,-2.402017510735201, -51.85349430134209,-2.3664202151783833, -51.83861365164081,-2.2964115088868877, -51.51826719809002,-0.7856448858627312, -51.51610346361917,-0.7747611476396885, -51.516102982369375,-0.7707317550267341, -51.61177536043338,-0.7568133915376183, -52.153054221457076,-0.6780570222010103, -53.1532645432882,-0.5324262098082441, -53.15721961157016,-0.5342621341763114, -53.24177088433477,-0.9297875535031146, -53.40468832844415,-1.6938582347612843, -53.46272709113457,-1.9657632046971132, -53.50198680223595,-2.149829633775967)",LANDSAT/LT05/C01/T1_SR/LT05_226061_19981011,9.08112028118E11,1521903372585385,"{""type"":""Polygon"",""coordinates"":[[[-53.50198680223595,-2.149829633775967],[-53.50401111549327,-2.15992585502859],[-53.50281452257574,-2.1632532458545373],[-53.484912526995096,-2.16589779743319],[-53.26340260230671,-2.1982348259780267],[-52.76330159628719,-2.2710894817053764],[-51.91198059929037,-2.394678265381671],[-51.8611397925226,-2.402017510735201],[-51.85349430134209,-2.3664202151783833],[-51.83861365164081,-2.2964115088868877],[-51.51826719809002,-0.7856448858627312],[-51.51610346361917,-0.7747611476396885],[-51.516102982369375,-0.7707317550267341],[-51.61177536043338,-0.7568133915376183],[-52.153054221457076,-0.6780570222010103],[-53.1532645432882,-0.5324262098082441],[-53.15721961157016,-0.5342621341763114],[-53.24177088433477,-0.9297875535031146],[-53.40468832844415,-1.6938582347612843],[-53.46272709113457,-1.9657632046971132],[-53.50198680223595,-2.149829633775967]]]}"
2_LT05_226061_19981214,23.0,23.0,0.984323,2_19_0c,7.562,6.383,4.054,9.0,LT05_L1TP_226061_19981214_20161220_01_T1,1.482212707E12,generate_pixel_qa_1.5.0,LANDSAT_5,1998-12-14T13:20:34.1260060Z,128.313553,37.107662,LEDAPS_3.2.0,226.0,61.0,379100035,"[Blue, Green, Red, NIR, SWIR1, SWIR2, pixel_qa]",<Element>,"LinearRing(-51.491837210144205,-0.768379173382896, -51.57794213922046,-0.7558480912550005, -52.1428530284778,-0.6736676438383835, -53.13693378240604,-0.5289548915531205, -53.14095390068454,-0.5308210423736134, -53.218036950524784,-0.8907477438824197, -53.278049607383856,-1.1719482493431626, -53.395832787833314,-1.7239701431155994, -53.43135699861763,-1.8906952207320185, -53.46310729848521,-2.0397906560807493, -53.4875630072978,-2.154795536845614, -53.486334672050766,-2.158211159772168, -53.472610384729016,-2.1602476832730897, -53.24423369421726,-2.1936674998046253, -52.743609386252146,-2.266772900191135, -52.12816581407642,-2.3563935351897993, -51.8362684939721,-2.398793218616273, -51.491837691217235,-0.7722160540059255, -51.491837210144205,-0.768379173382896)",LANDSAT/LT05/C01/T1_SR/LT05_226061_19981214,9.13641634126E11,1521903374626313,"{""type"":""Polygon"",""coordinates"":[[[-51.491837210144205,-0.768379173382896],[-51.57794213922046,-0.7558480912550005],[-52.1428530284778,-0.6736676438383835],[-53.13693378240604,-0.5289548915531205],[-53.14095390068454,-0.5308210423736134],[-53.218036950524784,-0.8907477438824197],[-53.278049607383856,-1.1719482493431626],[-53.395832787833314,-1.7239701431155994],[-53.43135699861763,-1.8906952207320185],[-53.46310729848521,-2.0397906560807493],[-53.4875630072978,-2.154795536845614],[-53.486334672050766,-2.158211159772168],[-53.472610384729016,-2.1602476832730897],[-53.24423369421726,-2.1936674998046253],[-52.743609386252146,-2.266772900191135],[-52.12816581407642,-2.3563935351897993],[-51.8362684939721,-2.398793218616273],[-51.491837691217235,-0.7722160540059255],[-51.491837210144205,-0.768379173382896]]]}"
2_LT05_226062_19980909,15.0,15.0,1.007168,2_19_0c,5.053,3.479,3.665,9.0,LT05_L1TP_226062_19980909_20161222_01_T1,1.482422492E12,generate_pixel_qa_1.5.0,LANDSAT_5,1998-09-09T13:20:44.2970560Z,75.710175,32.985107,LEDAPS_3.2.0,226.0,62.0,364205725,"[Blue, Green, Red, NIR, SWIR1, SWIR2, pixel_qa]",<Element>,"LinearRing(-52.53400780106274,-3.7865590466094936, -52.18001249735139,-3.83775569582188, -52.17043360297799,-3.7929704672706284, -52.00931226903658,-3.034158813262504, -51.84858329456191,-2.275236965284256, -51.84127879039031,-2.240231728212791, -51.83532176584091,-2.2112084115279567, -51.83531967043286,-2.20742142347386, -52.41650970227348,-2.1230627733955827, -53.479735393320794,-1.9682133615962203, -53.483728443848214,-1.9702147194788608, -53.60931355854778,-2.5582353261083344, -53.71068403938015,-3.0319218646337833, -53.772672091776286,-3.3215628536703883, -53.80630631398396,-3.4795098883517483, -53.830716138891844,-3.5943493763179015, -53.82945675097637,-3.59786319652342, -53.69148929486542,-3.618095014837308, -53.07368251039339,-3.708214909949502, -52.53400780106274,-3.7865590466094936)",LANDSAT/LT05/C01/T1_SR/LT05_226062_19980909,9.05347244297E11,1521903455312746,"{""type"":""Polygon"",""coordinates"":[[[-52.53400780106274,-3.7865590466094936],[-52.18001249735139,-3.83775569582188],[-52.17043360297799,-3.7929704672706284],[-52.00931226903658,-3.034158813262504],[-51.84858329456191,-2.275236965284256],[-51.84127879039031,-2.240231728212791],[-51.83532176584091,-2.2112084115279567],[-51.83531967043286,-2.20742142347386],[-52.41650970227348,-2.1230627733955827],[-53.479735393320794,-1.9682133615962203],[-53.483728443848214,-1.9702147194788608],[-53.60931355854778,-2.5582353261083344],[-53.71068403938015,-3.0319218646337833],[-53.772672091776286,-3.3215628536703883],[-53.80630631398396,-3.4795098883517483],[-53.830716138891844,-3.5943493763179015],[-53.82945675097637,-3.59786319652342],[-53.69148929486542,-3.618095014837308],[-53.07368251039339,-3.708214909949502],[-52.53400780106274,-3.7865590466094936]]]}"
2_LT05_226062_19981011,62.0,62.0,0.998239,2_19_0c,4.555,3.314,3.125,9.0,LT05_L1TP_226062_19981011_20161222_01_T1,1.482395507E12,generate_pixel_qa_1.5.0,LANDSAT_5,1998-10-11T13:20:52.0720690Z,99.243462,29.470963,LEDAPS_3.2.0,226.0,62.0,408043654,"[Blue, Green, Red, NIR, SWIR1, SWIR2, pixel_qa]",<Element>,"LinearRing(-51.827522140765176,-2.2434969475488247, -51.82345885028052,-2.2239900342715972, -51.823456513505676,-2.2198161014437434, -52.42811511009257,-2.1320059912713103, -53.462761970193455,-1.9812431826106578, -53.466499482782154,-1.9832608027930296, -53.47032508818666,-2.000731235184886, -53.526543914551546,-2.264475496996545, -53.59399185349332,-2.580499765257255, -53.69494587455762,-3.0532856025461483, -53.79647133374846,-3.5288769003282976, -53.807692634682255,-3.581704550331635, -53.81328869675818,-3.6082827767547054, -53.812040775712305,-3.6120833298287347, -53.58788988773963,-3.644857100488426, -53.09017323363585,-3.7173976787136427, -52.50029631745805,-3.802980950897796, -52.168152165063304,-3.8509821851155515, -52.165905868799165,-3.8407350773887114, -51.9964976145291,-3.042176154580436, -51.827522140765176,-2.2434969475488247)",LANDSAT/LT05/C01/T1_SR/LT05_226062_19981011,9.08112052072E11,1521903456112789,"{""type"":""Polygon"",""coordinates"":[[[-51.827522140765176,-2.2434969475488247],[-51.82345885028052,-2.2239900342715972],[-51.823456513505676,-2.2198161014437434],[-52.42811511009257,-2.1320059912713103],[-53.462761970193455,-1.9812431826106578],[-53.466499482782154,-1.9832608027930296],[-53.47032508818666,-2.000731235184886],[-53.526543914551546,-2.264475496996545],[-53.59399185349332,-2.580499765257255],[-53.69494587455762,-3.0532856025461483],[-53.79647133374846,-3.5288769003282976],[-53.807692634682255,-3.581704550331635],[-53.81328869675818,-3.6082827767547054],[-53.812040775712305,-3.6120833298287347],[-53.58788988773963,-3.644857100488426],[-53.09017323363585,-3.7173976787136427],[-52.50029631745805,-3.802980950897796],[-52.168152165063304,-3.8509821851155515],[-52.165905868799165,-3.8407350773887114],[-51.9964976145291,-3.042176154580436],[-51.827522140765176,-2.2434969475488247]]]}"
2_LT05_226062_19981214,17.0,17.0,0.984323,2_19_0c,7.708,5.464,5.437,9.0,LT05_L1TP_226062_19981214_20161222_01_T1,1.482367658E12,generate_pixel_qa_1.5.0,LANDSAT_5,1998-12-14T13:20:58.0840880Z,126.612923,36.391495,LEDAPS_3.2.0,226.0,62.0,367657240,"[Blue, Green, Red, NIR, SWIR1, SWIR2, pixel_qa]",<Element>,"LinearRing(-52.18808996461317,-3.8401011656394597, -52.14283238441107,-3.8466184410941375, -52.14077723783955,-3.8372416055844925, -52.123925181999056,-3.758027318035405, -51.930738755805955,-2.8458942920261694, -51.79863744552959,-2.2204535817148683, -51.79863535126187,-2.2165489236575957, -52.40033278705453,-2.1290469946960253, -53.4457124904085,-1.9765131742329063, -53.44982352564769,-1.9784148158778647, -53.45740801766099,-2.013767316693283, -53.57318695479839,-2.5576310027688938, -53.67809527278569,-3.0490838053990585, -53.79105909318475,-3.578311538104087, -53.796005067595296,-3.602398244685872, -53.79469150416924,-3.606062567821724, -53.497339510387164,-3.6496325321613705, -52.713757231833206,-3.763875149807112, -52.18808996461317,-3.8401011656394597)",LANDSAT/LT05/C01/T1_SR/LT05_226062_19981214,9.13641658084E11,1521903456827402,"{""type"":""Polygon"",""coordinates"":[[[-52.18808996461317,-3.8401011656394597],[-52.14283238441107,-3.8466184410941375],[-52.14077723783955,-3.8372416055844925],[-52.123925181999056,-3.758027318035405],[-51.930738755805955,-2.8458942920261694],[-51.79863744552959,-2.2204535817148683],[-51.79863535126187,-2.2165489236575957],[-52.40033278705453,-2.1290469946960253],[-53.4457124904085,-1.9765131742329063],[-53.44982352564769,-1.9784148158778647],[-53.45740801766099,-2.013767316693283],[-53.57318695479839,-2.5576310027688938],[-53.67809527278569,-3.0490838053990585],[-53.79105909318475,-3.578311538104087],[-53.796005067595296,-3.602398244685872],[-53.79469150416924,-3.606062567821724],[-53.497339510387164,-3.6496325321613705],[-52.713757231833206,-3.763875149807112],[-52.18808996461317,-3.8401011656394597]]]}"
2_LT05_227061_19980612,33.0,33.0,1.015504,2_19_0c,4.811,3.444,3.359,9.0,LT05_L1TP_227061_19980612_20161224_01_T1,1.482539096E12,generate_pixel_qa_1.5.0,LANDSAT_5,1998-06-12T13:25:40.5190440Z,50.20726,40.162849,LEDAPS_3.2.0,227.0,61.0,374359048,"[Blue, Green, Red, NIR, SWIR1, SWIR2, pixel_qa]",<Element>,"LinearRing(-53.08329006058255,-0.7713742865310309, -53.081142544369584,-0.7605133056809595, -53.08114533352396,-0.7574220335778135, -53.71039325800329,-0.665495556361784, -54.21731505557755,-0.5914023720608884, -54.717348759081275,-0.5182759210007187, -54.721658042002204,-0.5202799808979985, -54.87086937289975,-1.2180392082487206, -55.01240619593853,-1.8809553032579993, -55.05557351944556,-2.083363765545208, -55.06857934118099,-2.1446900022160356, -55.06720024148197,-2.1484903969670466, -53.426356045476034,-2.388273042921392, -53.42039715607789,-2.360687814785389, -53.37940379752571,-2.1682616679173305, -53.34770924612471,-2.0189397176734105, -53.27333122766758,-1.668031914114204, -53.15394207303433,-1.1056129329536188, -53.094537860924305,-0.8247310559074439, -53.08329006058255,-0.7713742865310309)",LANDSAT/LT05/C01/T1_SR/LT05_227061_19980612,8.97657940519E11,1521902186193587,"{""type"":""Polygon"",""coordinates"":[[[-53.08329006058255,-0.7713742865310309],[-53.081142544369584,-0.7605133056809595],[-53.08114533352396,-0.7574220335778135],[-53.71039325800329,-0.665495556361784],[-54.21731505557755,-0.5914023720608884],[-54.717348759081275,-0.5182759210007187],[-54.721658042002204,-0.5202799808979985],[-54.87086937289975,-1.2180392082487206],[-55.01240619593853,-1.8809553032579993],[-55.05557351944556,-2.083363765545208],[-55.06857934118099,-2.1446900022160356],[-55.06720024148197,-2.1484903969670466],[-53.426356045476034,-2.388273042921392],[-53.42039715607789,-2.360687814785389],[-53.37940379752571,-2.1682616679173305],[-53.34770924612471,-2.0189397176734105],[-53.27333122766758,-1.668031914114204],[-53.15394207303433,-1.1056129329536188],[-53.094537860924305,-0.8247310559074439],[-53.08329006058255,-0.7713742865310309]]]}"
2_LT05_227061_19980730,52.0,52.0,1.015186,2_19_0c,4.64,3.31,3.251,9.0,LT05_L1TP_227061_19980730_20161223_01_T1,1.482504259E12,generate_pixel_qa_1.5.0,LANDSAT_5,1998-07-30T13:26:09.7270500Z,57.691437,39.04224,LEDAPS_3.2.0,227.0,61.0,408029338,"[Blue, Green, Red, NIR, SWIR1, SWIR2, pixel_qa]",<Element>,"LinearRing(-53.07307134018122,-0.7659395323246434, -53.07280090452586,-0.7637451892070543, -53.07280426753516,-0.7599852461815613, -53.200236254523155,-0.7413746650204871, -53.74098768337058,-0.6624081718100188, -54.23805195425536,-0.5897862137941936, -54.715642250067475,-0.5199737337332346, -54.71965845446734,-0.5221526476041076, -54.72536259315534,-0.5487247206097573, -54.895155747481716,-1.3422834803672732, -55.064675736126155,-2.135999801730041, -55.06667551306365,-2.1455435446274347, -55.065329843920026,-2.1492518136902103, -53.41787537092663,-2.3897174705153237, -53.399003611229496,-2.301580687744593, -53.365460634146395,-2.1438499413584116, -53.33003376866613,-1.9771877343012374, -53.268450718571025,-1.6869813059981473, -53.15015025296486,-1.1296646236265904, -53.076823091912516,-0.783825798204629, -53.07307134018122,-0.7659395323246434)",LANDSAT/LT05/C01/T1_SR/LT05_227061_19980730,9.01805169727E11,1521902186914042,"{""type"":""Polygon"",""coordinates"":[[[-53.07307134018122,-0.7659395323246434],[-53.07280090452586,-0.7637451892070543],[-53.07280426753516,-0.7599852461815613],[-53.200236254523155,-0.7413746650204871],[-53.74098768337058,-0.6624081718100188],[-54.23805195425536,-0.5897862137941936],[-54.715642250067475,-0.5199737337332346],[-54.71965845446734,-0.5221526476041076],[-54.72536259315534,-0.5487247206097573],[-54.895155747481716,-1.3422834803672732],[-55.064675736126155,-2.135999801730041],[-55.06667551306365,-2.1455435446274347],[-55.065329843920026,-2.1492518136902103],[-53.41787537092663,-2.3897174705153237],[-53.399003611229496,-2.301580687744593],[-53.365460634146395,-2.1438499413584116],[-53.33003376866613,-1.9771877343012374],[-53.268450718571025,-1.6869813059981473],[-53.15015025296486,-1.1296646236265904],[-53.076823091912516,-0.783825798204629],[-53.07307134018122,-0.7659395323246434]]]}"
2_LT05_227061_19980815,41.0,41.0,1.012762,2_19_0c,4.96,3.436,3.577,9.0,LT05_L1TP_227061_19980815_20161223_01_T1,1.482455333E12,generate_pixel_qa_1.5.0,LANDSAT_5,1998-08-15T13:26:16.9030750Z,63.969105,36.718147,LEDAPS_3.2.0,227.0,61.0,393338744,"[Blue, Green, Red, NIR, SWIR1, SWIR2, pixel_qa]",<Element>,"LinearRing(-53.06139266106127,-0.7513799411397742, -53.13950877724166,-0.7399836390110087, -53.67800629754233,-0.6614696771909165, -54.7059726432405,-0.5114750322850404, -54.710259969738026,-0.5133266541926387, -54.71781952351025,-0.5484505654968146, -54.86318121839505,-1.2283397594164245, -55.00833115072988,-1.9083470757026955, -55.038359638585135,-2.049163881530367, -55.0570175400857,-2.1367463978254944, -55.055675725619366,-2.1404439766416266, -53.40660002864659,-2.380809731545633, -53.37281102354217,-2.222419815757062, -53.3392598661158,-2.064696052271269, -53.311286119952136,-1.9329970165919284, -53.273966348246496,-1.75713966792779, -53.14554002792056,-1.1524505454958465, -53.08240349907002,-0.854234077262946, -53.062303572241596,-0.7587704047090692, -53.06139266106127,-0.7513799411397742)",LANDSAT/LT05/C01/T1_SR/LT05_227061_19980815,9.03187576903E11,1521902191516948,"{""type"":""Polygon"",""coordinates"":[[[-53.06139266106127,-0.7513799411397742],[-53.13950877724166,-0.7399836390110087],[-53.67800629754233,-0.6614696771909165],[-54.7059726432405,-0.5114750322850404],[-54.710259969738026,-0.5133266541926387],[-54.71781952351025,-0.5484505654968146],[-54.86318121839505,-1.2283397594164245],[-55.00833115072988,-1.9083470757026955],[-55.038359638585135,-2.049163881530367],[-55.0570175400857,-2.1367463978254944],[-55.055675725619366,-2.1404439766416266],[-53.40660002864659,-2.380809731545633],[-53.37281102354217,-2.222419815757062],[-53.3392598661158,-2.064696052271269],[-53.311286119952136,-1.9329970165919284],[-53.273966348246496,-1.75713966792779],[-53.14554002792056,-1.1524505454958465],[-53.08240349907002,-0.854234077262946],[-53.062303572241596,-0.7587704047090692],[-53.06139266106127,-0.7513799411397742]]]}"
