system:index,CLOUD_COVER,CLOUD_COVER_LAND,EARTH_SUN_DISTANCE,ESPA_VERSION,GEOMETRIC_RMSE_MODEL,GEOMETRIC_RMSE_MODEL_X,GEOMETRIC_RMSE_MODEL_Y,IMAGE_QUALITY,LANDSAT_ID,LEVEL1_PRODUCTION_DATE,PIXEL_QA_VERSION,SATELLITE,SENSING_TIME,SOLAR_AZIMUTH_ANGLE,SOLAR_ZENITH_ANGLE,SR_APP_VERSION,WRS_PATH,WRS_ROW,system:asset_size,system:band_names,system:bands,system:footprint,system:id,system:time_start,system:version,.geo
1_2_LE07_226061_20111023,15.0,15.0,0.994964,2_19_0c,5.089,3.191,3.964,9.0,LE07_L1TP_226061_20111023_20161205_01_T1,1.480969993E12,generate_pixel_qa_1.5.0,LANDSAT_7,2011-10-23T13:34:59.2773405Z,113.007103,26.615349,LEDAPS_3.2.0,226.0,61.0,332936637,"[Blue, Green, Red, NIR, SWIR1, SWIR2, pixel_qa]",<Element>,"LinearRing(-53.27672550928801,-0.8117916252604399, -53.416822379086064,-1.46741202583888, -53.516579538849776,-1.9331439667144987, -53.55515990122121,-2.1146176423866816, -53.55460247606766,-2.126517310886091, -53.279904601723935,-2.166093150229192, -51.86074167515945,-2.369614672666546, -51.84962033028379,-2.3696215823608515, -51.8468553132455,-2.367461127383388, -51.832411226206425,-2.3007579773894364, -51.77534903072727,-2.033470136612548, -51.5260958466095,-0.8591959087577554, -51.50650868095385,-0.762764479378946, -51.51638258908731,-0.7542845847488271, -53.2093646417719,-0.5112882402926, -53.213268558841584,-0.5191415909332292, -53.21570593036644,-0.5270381033226064, -53.23433099224957,-0.613288432983594, -53.27672550928801,-0.8117916252604399)",LANDSAT/LE07/C01/T1_SR/LE07_226061_20111023,1.31937689928E12,1523005550256061,"{""type"":""Polygon"",""coordinates"":[[[-53.27672550928801,-0.8117916252604399],[-53.416822379086064,-1.46741202583888],[-53.516579538849776,-1.9331439667144987],[-53.55515990122121,-2.1146176423866816],[-53.55460247606766,-2.126517310886091],[-53.279904601723935,-2.166093150229192],[-51.86074167515945,-2.369614672666546],[-51.84962033028379,-2.3696215823608515],[-51.8468553132455,-2.367461127383388],[-51.832411226206425,-2.3007579773894364],[-51.77534903072727,-2.033470136612548],[-51.5260958466095,-0.8591959087577554],[-51.50650868095385,-0.762764479378946],[-51.51638258908731,-0.7542845847488271],[-53.2093646417719,-0.5112882402926],[-53.213268558841584,-0.5191415909332292],[-53.21570593036644,-0.5270381033226064],[-53.23433099224957,-0.613288432983594],[-53.27672550928801,-0.8117916252604399]]]}"
1_2_LE07_226062_20110617,0.0,0.0,1.015939,2_19_0c,3.991,2.481,3.126,9.0,LE07_L1TP_226062_20110617_20161208_01_T1,1.481166679E12,generate_pixel_qa_1.5.0,LANDSAT_7,2011-06-17T13:35:36.7702542Z,45.670902,38.689804,LEDAPS_3.2.0,226.0,62.0,257743232,"[Blue, Green, Red, NIR, SWIR1, SWIR2, pixel_qa]",<Element>,"LinearRing(-53.80828727673587,-3.325256769648895, -53.85068083995623,-3.5232900713105013, -53.85807228780125,-3.5582371324569744, -53.85990413860711,-3.567293990508549, -53.85230523705267,-3.571435843422402, -53.44978815793154,-3.6310537767610973, -52.8340832644658,-3.7218781689216898, -52.15113196014067,-3.8220948862464925, -52.15075457458733,-3.8209626894815654, -52.13906749591626,-3.7694063198756917, -52.03642113008391,-3.2865040501458638, -51.93583934476576,-2.8116967150500716, -51.873826919655535,-2.5178382215923394, -51.81240310522571,-2.2250455367928827, -51.80929795124732,-2.2063662096548375, -53.50771915593562,-1.9560481181157654, -53.5171851208526,-1.9618008247110703, -53.53751994561832,-2.0567564627034143, -53.67267822539302,-2.691087493826895, -53.80828727673587,-3.325256769648895)",LANDSAT/LE07/C01/T1_SR/LE07_226062_20110617,1.30831773677E12,1538943413339930,"{""type"":""Polygon"",""coordinates"":[[[-53.80828727673587,-3.325256769648895],[-53.85068083995623,-3.5232900713105013],[-53.85807228780125,-3.5582371324569744],[-53.85990413860711,-3.567293990508549],[-53.85230523705267,-3.571435843422402],[-53.44978815793154,-3.6310537767610973],[-52.8340832644658,-3.7218781689216898],[-52.15113196014067,-3.8220948862464925],[-52.15075457458733,-3.8209626894815654],[-52.13906749591626,-3.7694063198756917],[-52.03642113008391,-3.2865040501458638],[-51.93583934476576,-2.8116967150500716],[-51.873826919655535,-2.5178382215923394],[-51.81240310522571,-2.2250455367928827],[-51.80929795124732,-2.2063662096548375],[-53.50771915593562,-1.9560481181157654],[-53.5171851208526,-1.9618008247110703],[-53.53751994561832,-2.0567564627034143],[-53.67267822539302,-2.691087493826895],[-53.80828727673587,-3.325256769648895]]]}"
1_2_LE07_226062_20110719,12.0,12.0,1.016235,2_19_0c,4.289,2.228,3.665,9.0,LE07_L1TP_226062_20110719_20161207_01_T1,1.481095779E12,generate_pixel_qa_1.5.0,LANDSAT_7,2011-07-19T13:35:32.7654677Z,50.163769,38.182827,LEDAPS_3.2.0,226.0,62.0,321099136,"[Blue, Green, Red, NIR, SWIR1, SWIR2, pixel_qa]",<Element>,"LinearRing(-51.81051677741051,-2.2280340757650845, -51.80682789997708,-2.2092243614901776, -51.817026177114954,-2.200714303014282, -51.83500689121525,-2.1981200205487834, -53.51100897317321,-1.9586014664668512, -53.516883443205295,-1.9656163910479365, -53.65934602970136,-2.6344526074396257, -53.79491229322881,-3.2686376399339245, -53.85042433751089,-3.5276283764812644, -53.853984120424094,-3.5446973998211573, -53.85730063745365,-3.56163380322254, -53.8567657084173,-3.573710419209045, -53.84445789128287,-3.575516287515917, -53.67962333125223,-3.5992210698775637, -53.28844193959656,-3.6553435938029195, -52.1597633264551,-3.8162612694741678, -52.14734767255083,-3.816597752476568, -52.1005007978653,-3.6003987418174024, -51.99059649122787,-3.083022908488701, -51.81565737446321,-2.2540862934500328, -51.81051677741051,-2.2280340757650845)",LANDSAT/LE07/C01/T1_SR/LE07_226062_20110719,1.31108253276E12,1523005530868510,"{""type"":""Polygon"",""coordinates"":[[[-51.81051677741051,-2.2280340757650845],[-51.80682789997708,-2.2092243614901776],[-51.817026177114954,-2.200714303014282],[-51.83500689121525,-2.1981200205487834],[-53.51100897317321,-1.9586014664668512],[-53.516883443205295,-1.9656163910479365],[-53.65934602970136,-2.6344526074396257],[-53.79491229322881,-3.2686376399339245],[-53.85042433751089,-3.5276283764812644],[-53.853984120424094,-3.5446973998211573],[-53.85730063745365,-3.56163380322254],[-53.8567657084173,-3.573710419209045],[-53.84445789128287,-3.575516287515917],[-53.67962333125223,-3.5992210698775637],[-53.28844193959656,-3.6553435938029195],[-52.1597633264551,-3.8162612694741678],[-52.14734767255083,-3.816597752476568],[-52.1005007978653,-3.6003987418174024],[-51.99059649122787,-3.083022908488701],[-51.81565737446321,-2.2540862934500328],[-51.81051677741051,-2.2280340757650845]]]}"
1_2_LE07_226062_20111023,19.0,19.0,0.994964,2_19_0c,7.617,4.66,6.025,9.0,LE07_L1TP_226062_20111023_20161205_01_T1,1.480969951E12,generate_pixel_qa_1.5.0,LANDSAT_7,2011-10-23T13:35:23.1942484Z,110.159798,26.276409,LEDAPS_3.2.0,226.0,62.0,351642673,"[Blue, Green, Red, NIR, SWIR1, SWIR2, pixel_qa]",<Element>,"LinearRing(-52.42069492846741,-3.7813537465062095, -52.15508673856984,-3.82033393937348, -52.143386942864026,-3.767500568638263, -52.09747242455978,-3.5521000978756314, -52.036941606882145,-3.267507989270791, -51.85189332001129,-2.3957299781086654, -51.82456665183356,-2.2652089927065293, -51.81382372685027,-2.2129235442251214, -51.81276838895505,-2.204467855308021, -53.51234241593607,-1.9536213549093029, -53.52162271041298,-1.9594377232450788, -53.558933691481165,-2.1323709278716527, -53.61791406554844,-2.408011551510413, -53.74704039647077,-3.012310654069332, -53.842543952470855,-3.4591085549096716, -53.85854663693842,-3.5342736510181783, -53.864926720353346,-3.564885694231039, -53.85774050207469,-3.568958720357539, -52.42069492846741,-3.7813537465062095)",LANDSAT/LE07/C01/T1_SR/LE07_226062_20111023,1.31937692319E12,1523005533656856,"{""type"":""Polygon"",""coordinates"":[[[-52.42069492846741,-3.7813537465062095],[-52.15508673856984,-3.82033393937348],[-52.143386942864026,-3.767500568638263],[-52.09747242455978,-3.5521000978756314],[-52.036941606882145,-3.267507989270791],[-51.85189332001129,-2.3957299781086654],[-51.82456665183356,-2.2652089927065293],[-51.81382372685027,-2.2129235442251214],[-51.81276838895505,-2.204467855308021],[-53.51234241593607,-1.9536213549093029],[-53.52162271041298,-1.9594377232450788],[-53.558933691481165,-2.1323709278716527],[-53.61791406554844,-2.408011551510413],[-53.74704039647077,-3.012310654069332],[-53.842543952470855,-3.4591085549096716],[-53.85854663693842,-3.5342736510181783],[-53.864926720353346,-3.564885694231039],[-53.85774050207469,-3.568958720357539],[-52.42069492846741,-3.7813537465062095]]]}"
1_2_LE07_227061_20110811,1.0,1.0,1.013523,2_19_0c,4.52,3.432,2.942,9.0,LE07_L1TP_227061_20110811_20161206_01_T1,1.481066453E12,generate_pixel_qa_1.5.0,LANDSAT_7,2011-08-11T13:41:13.5082477Z,59.542038,34.115311,LEDAPS_3.2.0,227.0,61.0,273130690,"[Blue, Green, Red, NIR, SWIR1, SWIR2, pixel_qa]",<Element>,"LinearRing(-53.3791758117874,-2.3698102074564464, -53.37384692535387,-2.3462121223627763, -53.36240190440651,-2.293632471812852, -53.2835820723725,-1.9226439647539038, -53.17182163258367,-1.3922874402025438, -53.05979984441862,-0.8620627226818741, -53.045342981471656,-0.7921860823849984, -53.04022862961421,-0.7646759842249884, -53.05026597620883,-0.7562715769956105, -53.27510072888976,-0.7240999102275064, -54.74189031379118,-0.5140220171884811, -54.74832665740535,-0.5213518243371061, -54.78726170796925,-0.7025272788703828, -54.92694293843356,-1.3580428848451889, -55.06644221734489,-2.013663756549141, -55.08789414101834,-2.1166497302660505, -55.08787899360105,-2.128980868515415, -53.39263894996111,-2.371927469769684, -53.380058024906816,-2.3721957022973172, -53.3791758117874,-2.3698102074564464)",LANDSAT/LE07/C01/T1_SR/LE07_227061_20110811,1.31307007351E12,1522995885641268,"{""type"":""Polygon"",""coordinates"":[[[-53.3791758117874,-2.3698102074564464],[-53.37384692535387,-2.3462121223627763],[-53.36240190440651,-2.293632471812852],[-53.2835820723725,-1.9226439647539038],[-53.17182163258367,-1.3922874402025438],[-53.05979984441862,-0.8620627226818741],[-53.045342981471656,-0.7921860823849984],[-53.04022862961421,-0.7646759842249884],[-53.05026597620883,-0.7562715769956105],[-53.27510072888976,-0.7240999102275064],[-54.74189031379118,-0.5140220171884811],[-54.74832665740535,-0.5213518243371061],[-54.78726170796925,-0.7025272788703828],[-54.92694293843356,-1.3580428848451889],[-55.06644221734489,-2.013663756549141],[-55.08789414101834,-2.1166497302660505],[-55.08787899360105,-2.128980868515415],[-53.39263894996111,-2.371927469769684],[-53.380058024906816,-2.3721957022973172],[-53.3791758117874,-2.3698102074564464]]]}"
1_2_LE07_227061_20110912,17.0,17.0,1.006482,2_19_0c,4.456,3.181,3.121,9.0,LE07_L1TP_227061_20110912_20161206_01_T1,1.481022259E12,generate_pixel_qa_1.5.0,LANDSAT_7,2011-09-12T13:41:06.0155338Z,78.482986,28.434517,LEDAPS_3.2.0,227.0,61.0,322692241,"[Blue, Green, Red, NIR, SWIR1, SWIR2, pixel_qa]",<Element>,"LinearRing(-55.09237040536281,-2.1048537168405446, -55.094637787102776,-2.1160024522080847, -55.09378130519303,-2.127583228271821, -53.40024502084413,-2.370327092781676, -53.3882083833847,-2.370583827284722, -53.38646222694503,-2.3685237829223214, -53.378452982982715,-2.3353908420901646, -53.36184005840932,-2.2578975617827, -53.13526634377056,-1.1889940334677258, -53.06598743657693,-0.8612567466600358, -53.045944572861146,-0.7639906679401786, -53.05630326515179,-0.7553667521088747, -53.46266928923095,-0.6971615548756587, -53.90495048381042,-0.6337858668182488, -54.748935302398536,-0.5126966052757547, -54.754186832472826,-0.5196579275169791, -54.78754361686827,-0.6754059237789648, -54.95327300258915,-1.4512375548803702, -55.054411910784566,-1.9254897029152973, -55.09237040536281,-2.1048537168405446)",LANDSAT/LE07/C01/T1_SR/LE07_227061_20110912,1.31583486602E12,1522995887022813,"{""type"":""Polygon"",""coordinates"":[[[-55.09237040536281,-2.1048537168405446],[-55.094637787102776,-2.1160024522080847],[-55.09378130519303,-2.127583228271821],[-53.40024502084413,-2.370327092781676],[-53.3882083833847,-2.370583827284722],[-53.38646222694503,-2.3685237829223214],[-53.378452982982715,-2.3353908420901646],[-53.36184005840932,-2.2578975617827],[-53.13526634377056,-1.1889940334677258],[-53.06598743657693,-0.8612567466600358],[-53.045944572861146,-0.7639906679401786],[-53.05630326515179,-0.7553667521088747],[-53.46266928923095,-0.6971615548756587],[-53.90495048381042,-0.6337858668182488],[-54.748935302398536,-0.5126966052757547],[-54.754186832472826,-0.5196579275169791],[-54.78754361686827,-0.6754059237789648],[-54.95327300258915,-1.4512375548803702],[-55.054411910784566,-1.9254897029152973],[-55.09237040536281,-2.1048537168405446]]]}"
1_2_LE07_227062_20110726,14.0,14.0,1.015656,2_19_0c,4.507,3.16,3.214,9.0,LE07_L1TP_227062_20110726_20161208_01_T1,1.481179659E12,generate_pixel_qa_1.5.0,LANDSAT_7,2011-07-26T13:41:42.1519804Z,52.124226,37.441719,LEDAPS_3.2.0,227.0,62.0,277145510,"[Blue, Green, Red, NIR, SWIR1, SWIR2, pixel_qa]",<Element>,"LinearRing(-53.69279083887395,-3.8142843197764082, -53.69086545150595,-3.806087253403483, -53.67580526821704,-3.739130809806685, -53.57810093933582,-3.277094498559151, -53.48027568899977,-2.8151411572250575, -53.37500325183657,-2.3150620424371358, -53.35290148622363,-2.2094120275007163, -53.36334502135966,-2.200936155701625, -53.65705146168888,-2.1590318711544874, -54.169013159182725,-2.0858676000461354, -55.05685274585309,-1.9585387372512664, -55.062440197852915,-1.9655827300766366, -55.06784856361923,-1.9902048576864972, -55.228502222897994,-2.741975948902001, -55.38695545223674,-3.483945670209225, -55.39793697198476,-3.535784174231104, -55.40332537737694,-3.5617238782018004, -55.40162517989331,-3.573535814797292, -53.706009996879686,-3.816408908759859, -53.693972230258105,-3.8166807004431775, -53.69279083887395,-3.8142843197764082)",LANDSAT/LE07/C01/T1_SR/LE07_227062_20110726,1.31168770215E12,1522997087723976,"{""type"":""Polygon"",""coordinates"":[[[-53.69279083887395,-3.8142843197764082],[-53.69086545150595,-3.806087253403483],[-53.67580526821704,-3.739130809806685],[-53.57810093933582,-3.277094498559151],[-53.48027568899977,-2.8151411572250575],[-53.37500325183657,-2.3150620424371358],[-53.35290148622363,-2.2094120275007163],[-53.36334502135966,-2.200936155701625],[-53.65705146168888,-2.1590318711544874],[-54.169013159182725,-2.0858676000461354],[-55.05685274585309,-1.9585387372512664],[-55.062440197852915,-1.9655827300766366],[-55.06784856361923,-1.9902048576864972],[-55.228502222897994,-2.741975948902001],[-55.38695545223674,-3.483945670209225],[-55.39793697198476,-3.535784174231104],[-55.40332537737694,-3.5617238782018004],[-55.40162517989331,-3.573535814797292],[-53.706009996879686,-3.816408908759859],[-53.693972230258105,-3.8166807004431775],[-53.69279083887395,-3.8142843197764082]]]}"
1_2_LE07_227062_20110811,1.0,1.0,1.013523,2_19_0c,6.342,3.223,5.462,9.0,LE07_L1TP_227062_20110811_20161207_01_T1,1.481143265E12,generate_pixel_qa_1.5.0,LANDSAT_7,2011-08-11T13:41:37.4313226Z,57.91375,35.042038,LEDAPS_3.2.0,227.0,62.0,260649650,"[Blue, Green, Red, NIR, SWIR1, SWIR2, pixel_qa]",<Element>,"LinearRing(-53.858558821027565,-2.1310747672552144, -54.44826096098837,-2.0440498660340043, -55.03954306227681,-1.956568514699628, -55.04608839822235,-1.9556355480921537, -55.05513029097178,-1.961620921960152, -55.059753642279055,-1.982333517201954, -55.222965154332464,-2.746443926434437, -55.37940379167913,-3.4793210040323075, -55.39756696896154,-3.566532043391682, -55.39020270756863,-3.5706586767279718, -53.68717360712259,-3.8220917959832046, -53.68407901283041,-3.812066287663445, -53.642018440698386,-3.614366414085044, -53.552110046543426,-3.1911235063455115, -53.477379036849634,-2.837617068204738, -53.40256633402804,-2.484161068393317, -53.36240141032932,-2.2936302568623903, -53.344947537062154,-2.207176513840373, -53.345552148731,-2.206571344443903, -53.858558821027565,-2.1310747672552144)",LANDSAT/LE07/C01/T1_SR/LE07_227062_20110811,1.31307009743E12,1522997088566368,"{""type"":""Polygon"",""coordinates"":[[[-53.858558821027565,-2.1310747672552144],[-54.44826096098837,-2.0440498660340043],[-55.03954306227681,-1.956568514699628],[-55.04608839822235,-1.9556355480921537],[-55.05513029097178,-1.961620921960152],[-55.059753642279055,-1.982333517201954],[-55.222965154332464,-2.746443926434437],[-55.37940379167913,-3.4793210040323075],[-55.39756696896154,-3.566532043391682],[-55.39020270756863,-3.5706586767279718],[-53.68717360712259,-3.8220917959832046],[-53.68407901283041,-3.812066287663445],[-53.642018440698386,-3.614366414085044],[-53.552110046543426,-3.1911235063455115],[-53.477379036849634,-2.837617068204738],[-53.40256633402804,-2.484161068393317],[-53.36240141032932,-2.2936302568623903],[-53.344947537062154,-2.207176513840373],[-53.345552148731,-2.206571344443903],[-53.858558821027565,-2.1310747672552144]]]}"
1_2_LE07_227062_20110912,13.0,13.0,1.006482,2_19_0c,9.428,6.368,6.953,9.0,LE07_L1TP_227062_20110912_20161206_01_T1,1.48102279E12,generate_pixel_qa_1.5.0,LANDSAT_7,2011-09-12T13:41:29.9372698Z,75.999405,28.955231,LEDAPS_3.2.0,227.0,62.0,310456051,"[Blue, Green, Red, NIR, SWIR1, SWIR2, pixel_qa]",<Element>,"LinearRing(-55.04472976684817,-1.9552092665744816, -55.051129815230254,-1.954297017425523, -55.05257510597159,-1.9542986990564692, -55.06135690042255,-1.9598352945048583, -55.065405140253745,-1.9778539554756998, -55.22930661608699,-2.7453682742325545, -55.39311599225293,-3.512986307920271, -55.40396576836855,-3.565494116879577, -55.3968370178288,-3.569774817265183, -53.77160241607702,-3.8101528050604925, -53.69303424503029,-3.8216843949197394, -53.68692219767607,-3.79499036211354, -53.55699302671251,-3.1816576387408375, -53.48239105270826,-2.828421669565677, -53.3622204136066,-2.258416407043048, -53.361954107123324,-2.2570591530986484, -53.355573246128515,-2.223996050131814, -53.35237997352325,-2.206627195072157, -53.35238351393505,-2.2051768033113133, -53.40286574128816,-2.197739391731306, -53.741349256972605,-2.147901029164589, -55.04472976684817,-1.9552092665744816)",LANDSAT/LE07/C01/T1_SR/LE07_227062_20110912,1.31583488994E12,1522997089553004,"{""type"":""Polygon"",""coordinates"":[[[-55.04472976684817,-1.9552092665744816],[-55.051129815230254,-1.954297017425523],[-55.05257510597159,-1.9542986990564692],[-55.06135690042255,-1.9598352945048583],[-55.065405140253745,-1.9778539554756998],[-55.22930661608699,-2.7453682742325545],[-55.39311599225293,-3.512986307920271],[-55.40396576836855,-3.565494116879577],[-55.3968370178288,-3.569774817265183],[-53.77160241607702,-3.8101528050604925],[-53.69303424503029,-3.8216843949197394],[-53.68692219767607,-3.79499036211354],[-53.55699302671251,-3.1816576387408375],[-53.48239105270826,-2.828421669565677],[-53.3622204136066,-2.258416407043048],[-53.361954107123324,-2.2570591530986484],[-53.355573246128515,-2.223996050131814],[-53.35237997352325,-2.206627195072157],[-53.35238351393505,-2.2051768033113133],[-53.40286574128816,-2.197739391731306],[-53.741349256972605,-2.147901029164589],[-55.04472976684817,-1.9552092665744816]]]}"
2_LT05_226062_20110727,3.0,3.0,1.015555,2_19_0c,4.498,3.1,3.259,9.0,LT05_L1TP_226062_20110727_20161007_01_T1,1.475845539E12,generate_pixel_qa_1.5.0,LANDSAT_5,2011-07-27T13:31:03.3070250Z,53.351532,38.213417,LEDAPS_3.2.0,226.0,62.0,291339324,"[Blue, Green, Red, NIR, SWIR1, SWIR2, pixel_qa]",<Element>,"LinearRing(-53.51777222399288,-1.9800533755311174, -53.51880344064636,-1.9824641182889406, -53.52450826947263,-2.0085115945535734, -53.579648052310375,-2.2668215866385775, -53.636762137087864,-2.534048666207143, -53.740040019369246,-3.01666595287126, -53.78973468297031,-3.249404916871911, -53.85427337240847,-3.5511996685953093, -53.85995188119198,-3.5781672875155164, -53.84972934032683,-3.582607111912398, -53.77000132479159,-3.5943410816135173, -52.449490366515505,-3.787060153018955, -52.14201367000347,-3.8316170766293975, -52.14158614190637,-3.83076106487732, -52.13424013289307,-3.79654659143502, -51.968535885859104,-3.016421390909455, -51.802365828671945,-2.2320643605451482, -51.822959990977665,-2.226872910543119, -52.49013128186575,-2.129883786580396, -53.51777222399288,-1.9800533755311174)",LANDSAT/LT05/C01/T1_SR/LT05_226062_20110727,1.31177346331E12,1521903500351603,"{""type"":""Polygon"",""coordinates"":[[[-53.51777222399288,-1.9800533755311174],[-53.51880344064636,-1.9824641182889406],[-53.52450826947263,-2.0085115945535734],[-53.579648052310375,-2.2668215866385775],[-53.636762137087864,-2.534048666207143],[-53.740040019369246,-3.01666595287126],[-53.78973468297031,-3.249404916871911],[-53.85427337240847,-3.5511996685953093],[-53.85995188119198,-3.5781672875155164],[-53.84972934032683,-3.582607111912398],[-53.77000132479159,-3.5943410816135173],[-52.449490366515505,-3.787060153018955],[-52.14201367000347,-3.8316170766293975],[-52.14158614190637,-3.83076106487732],[-52.13424013289307,-3.79654659143502],[-51.968535885859104,-3.016421390909455],[-51.802365828671945,-2.2320643605451482],[-51.822959990977665,-2.226872910543119],[-52.49013128186575,-2.129883786580396],[-53.51777222399288,-1.9800533755311174]]]}"
