system:index,CLOUD_COVER,CLOUD_COVER_LAND,EARTH_SUN_DISTANCE,ESPA_VERSION,GEOMETRIC_RMSE_MODEL,GEOMETRIC_RMSE_MODEL_X,GEOMETRIC_RMSE_MODEL_Y,IMAGE_QUALITY,LANDSAT_ID,LEVEL1_PRODUCTION_DATE,PIXEL_QA_VERSION,SATELLITE,SENSING_TIME,SOLAR_AZIMUTH_ANGLE,SOLAR_ZENITH_ANGLE,SR_APP_VERSION,WRS_PATH,WRS_ROW,system:asset_size,system:band_names,system:bands,system:footprint,system:id,system:time_start,system:version,.geo
1_2_LE07_226061_20121110,3.0,3.0,0.990145,2_19_0c,6.389,3.143,5.562,9.0,LE07_L1TP_226061_20121110_20161129_01_T1,1.480380161E12,generate_pixel_qa_1.5.0,LANDSAT_7,2012-11-10T13:37:31.6020256Z,125.272682,28.561901,LEDAPS_3.2.0,226.0,61.0,279561203,"[Blue, Green, Red, NIR, SWIR1, SWIR2, pixel_qa]",<Element>,"LinearRing(-53.40740511273541,-2.146232347146338, -53.04311122478119,-2.1985686387419565, -51.84969392697246,-2.369350148094681, -51.83960749501984,-2.3693563594876337, -51.837512469959215,-2.3669509794442947, -51.83000165390837,-2.3325120514920217, -51.81701699204954,-2.27227105886872, -51.60112668145782,-1.256249132849656, -51.52421342102037,-0.8936654162795916, -51.505867271230485,-0.8051881831580397, -51.49693164933466,-0.7618744297773529, -51.50715234243285,-0.7535843112532922, -53.205362734570976,-0.5105363989715659, -53.2124695149054,-0.5264812215683184, -53.33213913670383,-1.0870202649626302, -53.540200583614556,-2.0617932244185893, -53.548850471035124,-2.104284119513847, -53.54976356730823,-2.113912975771188, -53.54920543889611,-2.1258280829168923, -53.40740511273541,-2.146232347146338)",LANDSAT/LE07/C01/T1_SR/LE07_226061_20121110,1.3525546516E12,1523005557765504,"{""type"":""Polygon"",""coordinates"":[[[-53.40740511273541,-2.146232347146338],[-53.04311122478119,-2.1985686387419565],[-51.84969392697246,-2.369350148094681],[-51.83960749501984,-2.3693563594876337],[-51.837512469959215,-2.3669509794442947],[-51.83000165390837,-2.3325120514920217],[-51.81701699204954,-2.27227105886872],[-51.60112668145782,-1.256249132849656],[-51.52421342102037,-0.8936654162795916],[-51.505867271230485,-0.8051881831580397],[-51.49693164933466,-0.7618744297773529],[-51.50715234243285,-0.7535843112532922],[-53.205362734570976,-0.5105363989715659],[-53.2124695149054,-0.5264812215683184],[-53.33213913670383,-1.0870202649626302],[-53.540200583614556,-2.0617932244185893],[-53.548850471035124,-2.104284119513847],[-53.54976356730823,-2.113912975771188],[-53.54920543889611,-2.1258280829168923],[-53.40740511273541,-2.146232347146338]]]}"
1_2_LE07_226062_20120822,18.0,18.0,1.011311,2_19_0c,4.619,2.513,3.876,9.0,LE07_L1TP_226062_20120822_20161129_01_T1,1.480392666E12,generate_pixel_qa_1.5.0,LANDSAT_7,2012-08-22T13:37:14.4669221Z,63.091995,32.427036,LEDAPS_3.2.0,226.0,62.0,342284984,"[Blue, Green, Red, NIR, SWIR1, SWIR2, pixel_qa]",<Element>,"LinearRing(-53.853777086286264,-3.5733741423454766, -53.83752630308677,-3.5757583414457366, -53.64309316873319,-3.6038147480874696, -53.28493294505971,-3.6553525624755006, -52.15234704069688,-3.8173593812048807, -52.13971552520254,-3.817376308917189, -51.97652862552657,-3.0495216392223488, -51.81378457133573,-2.281769937900868, -51.7991443407834,-2.2102421820453206, -51.80931358018274,-2.2019383834446025, -53.505863875402945,-1.9605222748753939, -53.513300865664625,-1.9674086186606272, -53.565262043593215,-2.2090936841364934, -53.61691669863693,-2.450038519188588, -53.77964306542103,-3.2082266810813005, -53.83513260990288,-3.466411685655993, -53.85034121266816,-3.5391157259131565, -53.85458326276792,-3.5618108710955787, -53.853777086286264,-3.5733741423454766)",LANDSAT/LE07/C01/T1_SR/LE07_226062_20120822,1.34564263447E12,1523005536253073,"{""type"":""Polygon"",""coordinates"":[[[-53.853777086286264,-3.5733741423454766],[-53.83752630308677,-3.5757583414457366],[-53.64309316873319,-3.6038147480874696],[-53.28493294505971,-3.6553525624755006],[-52.15234704069688,-3.8173593812048807],[-52.13971552520254,-3.817376308917189],[-51.97652862552657,-3.0495216392223488],[-51.81378457133573,-2.281769937900868],[-51.7991443407834,-2.2102421820453206],[-51.80931358018274,-2.2019383834446025],[-53.505863875402945,-1.9605222748753939],[-53.513300865664625,-1.9674086186606272],[-53.565262043593215,-2.2090936841364934],[-53.61691669863693,-2.450038519188588],[-53.77964306542103,-3.2082266810813005],[-53.83513260990288,-3.466411685655993],[-53.85034121266816,-3.5391157259131565],[-53.85458326276792,-3.5618108710955787],[-53.853777086286264,-3.5733741423454766]]]}"
1_2_LE07_227061_20120728,10.0,10.0,1.015368,2_19_0c,4.176,2.8,3.098,9.0,LE07_L1TP_227061_20120728_20161130_01_T1,1.480548393E12,generate_pixel_qa_1.5.0,LANDSAT_7,2012-07-28T13:42:43.7372623Z,54.084908,35.774902,LEDAPS_3.2.0,227.0,61.0,306618947,"[Blue, Green, Red, NIR, SWIR1, SWIR2, pixel_qa]",<Element>,"LinearRing(-53.03639504760104,-0.7621785405700489, -53.03762022409121,-0.7617686729465185, -53.637619677149424,-0.6729056430385593, -54.05627594161003,-0.6108349708489652, -54.738479920201634,-0.5096247182359045, -54.74771072530063,-0.5152611773422454, -54.755265827825475,-0.5503632498748611, -54.87526142301481,-1.1106352947828928, -54.9951097331883,-1.6709880404551303, -55.08709663317237,-2.102936263716237, -55.08870495254889,-2.1113517325268267, -55.090345365346025,-2.1204923569427567, -55.08317181214576,-2.124690265373459, -53.38076810241538,-2.3765077868199285, -53.379200109367346,-2.3765036803868065, -53.36026076923011,-2.288480335565703, -53.27779733765202,-1.9023832023003875, -53.16940073855857,-1.3918776107328845, -53.061122760591175,-0.8831843422436665, -53.03639504760104,-0.7621785405700489)",LANDSAT/LE07/C01/T1_SR/LE07_227061_20120728,1.34348296374E12,1522995892395080,"{""type"":""Polygon"",""coordinates"":[[[-53.03639504760104,-0.7621785405700489],[-53.03762022409121,-0.7617686729465185],[-53.637619677149424,-0.6729056430385593],[-54.05627594161003,-0.6108349708489652],[-54.738479920201634,-0.5096247182359045],[-54.74771072530063,-0.5152611773422454],[-54.755265827825475,-0.5503632498748611],[-54.87526142301481,-1.1106352947828928],[-54.9951097331883,-1.6709880404551303],[-55.08709663317237,-2.102936263716237],[-55.08870495254889,-2.1113517325268267],[-55.090345365346025,-2.1204923569427567],[-55.08317181214576,-2.124690265373459],[-53.38076810241538,-2.3765077868199285],[-53.379200109367346,-2.3765036803868065],[-53.36026076923011,-2.288480335565703],[-53.27779733765202,-1.9023832023003875],[-53.16940073855857,-1.3918776107328845],[-53.061122760591175,-0.8831843422436665],[-53.03639504760104,-0.7621785405700489]]]}"
1_2_LE07_227061_20120914,2.0,2.0,1.005753,2_19_0c,6.598,3.346,5.687,9.0,LE07_L1TP_227061_20120914_20161129_01_T1,1.480436853E12,generate_pixel_qa_1.5.0,LANDSAT_7,2012-09-14T13:43:14.9112483Z,80.410004,27.472336,LEDAPS_3.2.0,227.0,61.0,293598996,"[Blue, Green, Red, NIR, SWIR1, SWIR2, pixel_qa]",<Element>,"LinearRing(-53.04662652454303,-0.7550898764659864, -53.11025897107153,-0.7459407325192247, -54.6822368413841,-0.5200219574898021, -54.74109416558122,-0.5115792051710111, -54.746640963799734,-0.5185641915580806, -54.75284273893217,-0.5443926260723205, -54.87109474051259,-1.0965283125232799, -54.98920211370352,-1.6487394662024897, -55.077707271763295,-2.063046278253027, -55.08682793774528,-2.1059415624280065, -55.08735035043049,-2.1266068973438927, -53.389993791769236,-2.3708422956238238, -53.37959175449837,-2.371090276999911, -53.37730780450904,-2.3687809309251073, -53.369564390340095,-2.336179489836272, -53.25451563323548,-1.7927151048400287, -53.04211626648199,-0.7916441057357857, -53.03641431380153,-0.7633555624485889, -53.04662652454303,-0.7550898764659864)",LANDSAT/LE07/C01/T1_SR/LE07_227061_20120914,1.34763019491E12,1522995893368382,"{""type"":""Polygon"",""coordinates"":[[[-53.04662652454303,-0.7550898764659864],[-53.11025897107153,-0.7459407325192247],[-54.6822368413841,-0.5200219574898021],[-54.74109416558122,-0.5115792051710111],[-54.746640963799734,-0.5185641915580806],[-54.75284273893217,-0.5443926260723205],[-54.87109474051259,-1.0965283125232799],[-54.98920211370352,-1.6487394662024897],[-55.077707271763295,-2.063046278253027],[-55.08682793774528,-2.1059415624280065],[-55.08735035043049,-2.1266068973438927],[-53.389993791769236,-2.3708422956238238],[-53.37959175449837,-2.371090276999911],[-53.37730780450904,-2.3687809309251073],[-53.369564390340095,-2.336179489836272],[-53.25451563323548,-1.7927151048400287],[-53.04211626648199,-0.7916441057357857],[-53.03641431380153,-0.7633555624485889],[-53.04662652454303,-0.7550898764659864]]]}"
1_2_LE07_227061_20120930,4.0,4.0,1.001291,2_19_0c,6.92,3.184,6.144,9.0,LE07_L1TP_227061_20120930_20161129_01_T1,1.480424616E12,generate_pixel_qa_1.5.0,LANDSAT_7,2012-09-30T13:43:25.1074370Z,94.120972,25.702957,LEDAPS_3.2.0,227.0,61.0,294386716,"[Blue, Green, Red, NIR, SWIR1, SWIR2, pixel_qa]",<Element>,"LinearRing(-55.06916432112776,-1.9914230516254903, -55.08203439605669,-2.0522015774312994, -55.09463618808164,-2.112173721175951, -55.09598787664223,-2.1209477778137353, -55.09564475560529,-2.121636208038531, -55.089325331685295,-2.125495287626026, -53.38710070031404,-2.3773355936320004, -53.38369109649824,-2.3655031780073568, -53.335849562405514,-2.141612136883782, -53.23511498191562,-1.6674170359570388, -53.157299513297374,-1.301544615703546, -53.079357835459575,-0.9357354442700695, -53.045089210930215,-0.7705765064762565, -53.04509683633268,-0.7622210172129038, -54.74470287347932,-0.5106952735632667, -54.75270947068252,-0.5167448769668043, -54.75872326743319,-0.538855744998126, -54.77463909130183,-0.6116643663689986, -54.92200444109168,-1.3014852833431132, -55.06916432112776,-1.9914230516254903)",LANDSAT/LE07/C01/T1_SR/LE07_227061_20120930,1.34901260511E12,1522995893754174,"{""type"":""Polygon"",""coordinates"":[[[-55.06916432112776,-1.9914230516254903],[-55.08203439605669,-2.0522015774312994],[-55.09463618808164,-2.112173721175951],[-55.09598787664223,-2.1209477778137353],[-55.09564475560529,-2.121636208038531],[-55.089325331685295,-2.125495287626026],[-53.38710070031404,-2.3773355936320004],[-53.38369109649824,-2.3655031780073568],[-53.335849562405514,-2.141612136883782],[-53.23511498191562,-1.6674170359570388],[-53.157299513297374,-1.301544615703546],[-53.079357835459575,-0.9357354442700695],[-53.045089210930215,-0.7705765064762565],[-53.04509683633268,-0.7622210172129038],[-54.74470287347932,-0.5106952735632667],[-54.75270947068252,-0.5167448769668043],[-54.75872326743319,-0.538855744998126],[-54.77463909130183,-0.6116643663689986],[-54.92200444109168,-1.3014852833431132],[-55.06916432112776,-1.9914230516254903]]]}"
1_2_LE07_227062_20120728,15.0,15.0,1.015368,2_19_0c,6.788,3.424,5.861,9.0,LE07_L1TP_227062_20120728_20161129_01_T1,1.480461544E12,generate_pixel_qa_1.5.0,LANDSAT_7,2012-07-28T13:43:07.6602898Z,52.681747,36.803288,LEDAPS_3.2.0,227.0,62.0,305736555,"[Blue, Green, Red, NIR, SWIR1, SWIR2, pixel_qa]",<Element>,"LinearRing(-54.147723843935175,-2.0874554349242374, -55.05235017666797,-1.9571988774564855, -55.0564286902947,-1.9654298017285308, -55.06116198070416,-1.9819052011914344, -55.08334288447946,-2.0850250798409227, -55.24133202511716,-2.822702131698597, -55.39928533003143,-3.5606653262908954, -55.396729590619266,-3.5725478696662827, -53.69730915564715,-3.816911903528465, -53.685059477899614,-3.817188378501175, -53.68255872140453,-3.807713091886422, -53.67328116631355,-3.7645895935182803, -53.60727288197424,-3.454656615062485, -53.51387762458882,-3.0146323615940043, -53.420362543898186,-2.5746847703729476, -53.346680704414034,-2.2243005771911957, -53.343993785279224,-2.209685648226428, -53.354137602779325,-2.201272646360187, -53.69738012220352,-2.152088558157913, -54.147723843935175,-2.0874554349242374)",LANDSAT/LE07/C01/T1_SR/LE07_227062_20120728,1.34348298766E12,1522997094282763,"{""type"":""Polygon"",""coordinates"":[[[-54.147723843935175,-2.0874554349242374],[-55.05235017666797,-1.9571988774564855],[-55.0564286902947,-1.9654298017285308],[-55.06116198070416,-1.9819052011914344],[-55.08334288447946,-2.0850250798409227],[-55.24133202511716,-2.822702131698597],[-55.39928533003143,-3.5606653262908954],[-55.396729590619266,-3.5725478696662827],[-53.69730915564715,-3.816911903528465],[-53.685059477899614,-3.817188378501175],[-53.68255872140453,-3.807713091886422],[-53.67328116631355,-3.7645895935182803],[-53.60727288197424,-3.454656615062485],[-53.51387762458882,-3.0146323615940043],[-53.420362543898186,-2.5746847703729476],[-53.346680704414034,-2.2243005771911957],[-53.343993785279224,-2.209685648226428],[-53.354137602779325,-2.201272646360187],[-53.69738012220352,-2.152088558157913],[-54.147723843935175,-2.0874554349242374]]]}"
1_2_LE07_227062_20120914,1.0,1.0,1.005753,2_19_0c,5.386,4.121,3.468,9.0,LE07_L1TP_227062_20120914_20161128_01_T1,1.480357042E12,generate_pixel_qa_1.5.0,LANDSAT_7,2012-09-14T13:43:38.8301651Z,77.790665,27.949631,LEDAPS_3.2.0,227.0,62.0,263100999,"[Blue, Green, Red, NIR, SWIR1, SWIR2, pixel_qa]",<Element>,"LinearRing(-54.09516935684269,-2.0944064416189594, -54.33909283499941,-2.0582410235130677, -55.046344684317624,-1.95316929772189, -55.0540661819767,-1.959288100535116, -55.05732424832688,-1.968060726124931, -55.06296018890399,-1.9938558918230347, -55.07234556203579,-2.0372694464657797, -55.23368965037874,-2.791492903084611, -55.39495157133378,-3.545826087682471, -55.3974203532708,-3.563973356741643, -55.39119887324403,-3.568125010889865, -53.6855325137873,-3.820894378812251, -53.68249132450231,-3.809101474454825, -53.59135944978215,-3.3800936304081244, -53.45756863152079,-2.750599692446936, -53.36956290796657,-2.336446679056042, -53.34401568397506,-2.2133764074816544, -53.344316091920746,-2.2054597721292963, -53.42534892246153,-2.1934893626089345, -54.09516935684269,-2.0944064416189594)",LANDSAT/LE07/C01/T1_SR/LE07_227062_20120914,1.34763021883E12,1522997095610184,"{""type"":""Polygon"",""coordinates"":[[[-54.09516935684269,-2.0944064416189594],[-54.33909283499941,-2.0582410235130677],[-55.046344684317624,-1.95316929772189],[-55.0540661819767,-1.959288100535116],[-55.05732424832688,-1.968060726124931],[-55.06296018890399,-1.9938558918230347],[-55.07234556203579,-2.0372694464657797],[-55.23368965037874,-2.791492903084611],[-55.39495157133378,-3.545826087682471],[-55.3974203532708,-3.563973356741643],[-55.39119887324403,-3.568125010889865],[-53.6855325137873,-3.820894378812251],[-53.68249132450231,-3.809101474454825],[-53.59135944978215,-3.3800936304081244],[-53.45756863152079,-2.750599692446936],[-53.36956290796657,-2.336446679056042],[-53.34401568397506,-2.2133764074816544],[-53.344316091920746,-2.2054597721292963],[-53.42534892246153,-2.1934893626089345],[-54.09516935684269,-2.0944064416189594]]]}"
1_2_LE07_227062_20120930,12.0,12.0,1.001291,2_19_0c,6.669,5.487,3.791,9.0,LE07_L1TP_227062_20120930_20161128_01_T1,1.48031011E12,generate_pixel_qa_1.5.0,LANDSAT_7,2012-09-30T13:43:49.0250092Z,91.118988,25.848007,LEDAPS_3.2.0,227.0,62.0,296967309,"[Blue, Green, Red, NIR, SWIR1, SWIR2, pixel_qa]",<Element>,"LinearRing(-54.38545119399917,-2.0550644507353915, -55.057683534132714,-1.95826660037551, -55.062705955702164,-1.9655839023075103, -55.06540657046408,-1.9745883588201363, -55.071518247866514,-2.001968593097531, -55.22154503793296,-2.7030365095358193, -55.374124352339,-3.416481222019687, -55.40304074190167,-3.5526256130181153, -55.40411003013905,-3.5618959826544665, -55.402696562266186,-3.573651921376202, -53.704439472754174,-3.8177581623978476, -53.6932013132445,-3.8177148557953995, -53.690594429003625,-3.8154056939546352, -53.678162831194825,-3.7575633330837, -53.526728443242035,-3.0409519785573895, -53.470162797823754,-2.773392300390669, -53.38589138644407,-2.374411623235214, -53.35126606949739,-2.2102891155936395, -53.36128785099552,-2.2019294529199525, -53.738656820022506,-2.147895129646168, -54.38545119399917,-2.0550644507353915)",LANDSAT/LE07/C01/T1_SR/LE07_227062_20120930,1.34901262902E12,1522997096195419,"{""type"":""Polygon"",""coordinates"":[[[-54.38545119399917,-2.0550644507353915],[-55.057683534132714,-1.95826660037551],[-55.062705955702164,-1.9655839023075103],[-55.06540657046408,-1.9745883588201363],[-55.071518247866514,-2.001968593097531],[-55.22154503793296,-2.7030365095358193],[-55.374124352339,-3.416481222019687],[-55.40304074190167,-3.5526256130181153],[-55.40411003013905,-3.5618959826544665],[-55.402696562266186,-3.573651921376202],[-53.704439472754174,-3.8177581623978476],[-53.6932013132445,-3.8177148557953995],[-53.690594429003625,-3.8154056939546352],[-53.678162831194825,-3.7575633330837],[-53.526728443242035,-3.0409519785573895],[-53.470162797823754,-2.773392300390669],[-53.38589138644407,-2.374411623235214],[-53.35126606949739,-2.2102891155936395],[-53.36128785099552,-2.2019294529199525],[-53.738656820022506,-2.147895129646168],[-54.38545119399917,-2.0550644507353915]]]}"
